idp,final_x,final_y,final_z,final_rhop,mass_kg,ever_overtop,ever_leak,final_category
207633,49.737503,17.334938,0.87946981,1708.2805,213.5350625,0,0,upstream
207634,56.151684,16.812153,0.78054565,1708.9541,213.6192625,0,0,upstream
207635,52.120602,17.213541,0.79553407,1708.995,213.624375,0,0,upstream
207636,62.368656,18.631121,0.8469252,1713.2419,214.1552375,0,0,upstream
207637,57.249355,17.619007,0.81717867,1709.39,213.67375,0,0,upstream
207638,69.431664,17.654665,1.9299771,1706.0551,213.2568875,0,0,upstream
207639,65.849342,17.3529,0.83474791,1711.0812,213.88515,0,0,upstream
207640,76.142586,19.016613,3.9839685,1708.812,213.6015,0,0,upstream
207641,70.920891,18.046597,1.1723127,1705.175,213.146875,0,0,upstream
207642,73.017677,18.835058,1.6878031,1706.2012,213.27515,0,0,upstream
207643,69.263359,18.208929,2.0625753,1711.4565,213.9320625,0,0,upstream
207644,70.631447,18.344326,1.9492638,1709.8049,213.7256125,0,0,upstream
207645,76.346786,19.064425,3.4371471,1706.0081,213.2510125,0,0,upstream
207646,75.515556,19.052059,2.8643003,1711.3705,213.9213125,0,0,upstream
207647,70.527519,17.791918,0.9332816,1712.25,214.03125,0,0,upstream
207648,75.07843,18.861084,3.7946134,1706.2311,213.2788875,0,0,upstream
207649,74.111969,18.903713,3.4735289,1704.9226,213.115325,0,0,upstream
207650,77.055359,18.916277,5.6586537,1706.4158,213.301975,0,0,upstream
207651,75.627357,18.931581,4.7106419,1706.4253,213.3031625,0,0,upstream
207652,76.439255,18.897133,5.7392273,1705.1899,213.1487375,0,0,upstream
207653,91.423531,18.842916,1.2731489,1690.0642,211.258025,0,1,leaked
207654,78.333,18.868698,7.313302,1701.2717,212.6589625,0,0,upstream
207655,89.173866,18.849709,1.7111182,1703.8927,212.9865875,1,1,overtopped
207656,88.531631,16.847631,4.8992867,1697.5525,212.1940625,0,1,leaked
207657,92.822426,18.87072,1.261057,1697.6073,212.2009125,1,1,overtopped
207658,78.215698,18.832859,8.2087202,1701.6011,212.7001375,0,0,upstream
207659,94.652054,18.815388,1.2809486,1701.1045,212.6380625,1,1,overtopped
207660,77.879845,18.668667,11.066203,1700.2692,212.53365,0,0,upstream
207661,95.585709,18.828346,1.3286957,1703.5576,212.9447,1,1,overtopped
207662,94.389908,17.119379,1.1987804,1709.9236,213.74045,1,0,overtopped
207663,77.828644,18.748943,10.173735,1700.8774,212.609675,0,0,upstream
207664,89.446976,16.301308,1.2382281,1690.5573,211.3196625,1,0,overtopped
207665,77.547852,17.888418,8.7124939,1706.0046,213.250575,0,0,upstream
207666,89.463905,16.061201,1.114704,1679.6703,209.9587875,1,0,overtopped
207667,77.686493,17.281725,8.9607401,1703.7773,212.9721625,0,0,upstream
207668,77.076195,17.273859,7.7265105,1699.7576,212.4697,0,0,upstream
207669,76.196457,17.053776,7.0772314,1705.7936,213.2242,0,0,upstream
207670,78.043282,16.913063,11.770102,1698.2251,212.2781375,0,0,upstream
207671,76.845383,16.82165,7.8435707,1706.9231,213.3653875,0,0,upstream
207672,76.611221,16.178535,8.1139879,1701.323,212.665375,0,0,upstream
207673,76.803467,16.20595,7.7295198,1704.4923,213.0615375,0,0,upstream
207674,76.12986,16.262558,6.9460473,1705.6713,213.2089125,0,0,upstream
207675,75.32267,15.896274,7.0932765,1705.0348,213.12935,0,0,upstream
207676,76.388046,15.91772,7.4599762,1703.1671,212.8958875,0,0,upstream
207677,75.563049,15.415305,7.145504,1702.2252,212.77815,0,0,upstream
207678,75.363525,15.103616,7.9276686,1705.9609,213.2451125,0,0,upstream
207679,75.953644,15.111404,7.6234517,1704.1682,213.021025,0,0,upstream
207680,75.938644,14.88591,7.1689487,1704.2216,213.0277,0,0,upstream
207681,75.654266,14.507099,7.9992914,1702.9501,212.8687625,0,0,upstream
207682,75.971832,14.031423,8.7614651,1699.9246,212.490575,0,0,upstream
207683,74.898193,13.896572,7.4919906,1700.5809,212.5726125,0,0,upstream
207684,74.726074,13.309432,7.5230589,1702.8513,212.8564125,0,0,upstream
207685,74.471977,12.946609,8.3131294,1699.9176,212.4897,0,0,upstream
207686,72.369614,13.469433,9.7078514,1697.1021,212.1377625,0,0,upstream
207687,67.800934,16.430042,10.53638,1701.7532,212.71915,0,0,upstream
207688,67.786346,13.912553,10.860974,1700.3041,212.5380125,0,0,upstream
207689,69.036522,13.205041,10.813058,1700.2644,212.53305,0,0,upstream
207690,28.727295,15.923722,0.75395894,1703.9775,212.9971875,0,0,upstream
207691,33.388081,16.370272,0.7329396,1704.0393,213.0049125,0,0,upstream
207692,40.686928,17.393026,0.78846747,1707.71,213.46375,0,0,upstream
207693,45.773823,17.309032,0.78882629,1706.3805,213.2975625,0,0,upstream
207694,50.284172,17.903563,0.76226634,1708.0272,213.5034,0,0,upstream
207695,50.23074,17.280029,0.75013953,1709.7639,213.7204875,0,0,upstream
207696,58.525169,17.656723,1.3224849,1711.2904,213.9113,0,0,upstream
207697,57.222038,18.135302,0.78866941,1707.6715,213.4589375,0,0,upstream
207698,64.01757,18.401009,0.8323682,1714.5714,214.321425,0,0,upstream
207699,61.372471,18.263475,0.77574497,1713.798,214.22475,0,0,upstream
207700,74.37455,18.944046,3.7778316,1706.4454,213.305675,0,0,upstream
207701,68.714996,17.50993,0.79015249,1709.5612,213.69515,0,0,upstream
207702,69.29847,18.16342,1.6370242,1711.49,213.93625,0,0,upstream
207703,66.990036,17.819439,1.8515719,1709.2899,213.6612375,0,0,upstream
207704,73.903854,18.930223,4.8027086,1706.5413,213.3176625,0,0,upstream
207705,68.159523,18.257841,2.1839681,1710.7966,213.849575,0,0,upstream
207706,72.604042,18.962343,2.9507077,1705.5959,213.1994875,0,0,upstream
207707,72.109016,18.957191,3.2105746,1705.3356,213.16695,0,0,upstream
207708,73.962425,18.886644,5.4977999,1705.5695,213.1961875,0,0,upstream
207709,73.162796,18.846518,4.0840349,1704.8521,213.1065125,0,0,upstream
207710,75.084175,18.887562,4.9005022,1705.869,213.233625,0,0,upstream
207711,76.845711,18.890095,7.2254186,1703.887,212.985875,0,0,upstream
207712,74.636032,18.915958,5.9445271,1705.8607,213.2325875,0,0,upstream
207713,76.666191,18.751413,8.0193071,1703.3027,212.9128375,0,0,upstream
207714,86.420326,17.327074,7.9797249,1699.6027,212.4503375,0,1,leaked
207715,88.622711,16.857992,4.7763658,1698.8457,212.3557125,0,1,leaked
207716,76.565231,18.80426,7.6881356,1702.5892,212.82365,0,0,upstream
207717,75.891884,18.732653,7.1431451,1703.2572,212.90715,0,0,upstream
207718,87.433876,16.25037,6.6532106,1695.6208,211.9526,1,0,overtopped
207719,77.895233,18.567945,8.9865084,1708.8989,213.6123625,0,0,upstream
207720,76.527168,18.041479,7.7365947,1704.8656,213.1082,0,0,upstream
207721,76.645615,18.056696,7.3153014,1704.3497,213.0437125,0,0,upstream
207722,75.22155,17.891235,7.0078688,1704.4601,213.0575125,0,0,upstream
207723,75.096107,18.211033,6.8910294,1704.8789,213.1098625,0,0,upstream
207724,77.65522,17.643698,9.872366,1701.8192,212.7274,0,0,upstream
207725,76.269485,17.215111,7.5373683,1702.4712,212.8089,0,0,upstream
207726,75.97332,17.599977,7.259933,1700.7734,212.596675,0,0,upstream
207727,77.11097,16.972681,8.3085222,1699.7056,212.4632,0,0,upstream
207728,75.092628,17.21044,6.7213168,1703.984,212.998,0,0,upstream
207729,73.229996,16.630123,6.0252042,1706.1207,213.2650875,0,0,upstream
207730,77.217773,16.555819,8.5055819,1705.0363,213.1295375,0,0,upstream
207731,75.128883,16.770746,6.984684,1703.1213,212.8901625,0,0,upstream
207732,75.053627,16.341467,6.9519124,1702.309,212.788625,0,0,upstream
207733,76.143768,16.551945,7.2633085,1699.392,212.424,0,0,upstream
207734,74.692039,16.055248,6.6669354,1704.8143,213.1017875,0,0,upstream
207735,76.029091,15.938418,7.7309284,1704.5665,213.0708125,0,0,upstream
207736,74.922562,15.772603,7.5045972,1706.6814,213.335175,0,0,upstream
207737,74.365562,15.426863,7.2480359,1703.4242,212.928025,0,0,upstream
207738,75.048874,15.201876,7.4589534,1705.0276,213.12845,0,0,upstream
207739,74.847466,15.184933,6.9124866,1705.4946,213.186825,0,0,upstream
207740,75.095314,14.684273,8.270402,1701.6329,212.7041125,0,0,upstream
207741,75.158562,14.646914,7.3488955,1701.9208,212.7401,0,0,upstream
207742,73.437904,14.681734,8.2118845,1705.9003,213.2375375,0,0,upstream
207743,73.731888,14.195557,8.5748148,1703.0845,212.8855625,0,0,upstream
207744,73.616974,13.768388,8.1576271,1701.6797,212.7099625,0,0,upstream
207745,74.089378,13.457677,8.6490078,1702.1146,212.764325,0,0,upstream
207746,70.19445,14.94448,10.324317,1700.7402,212.592525,0,0,upstream
207747,64.811073,15.220865,10.859458,1700.314,212.53925,0,0,upstream
207748,66.558037,14.877038,10.811289,1700.6334,212.579175,0,0,upstream
207749,68.868294,14.803106,10.621684,1700.2394,212.529925,0,0,upstream
207750,27.564295,16.644461,0.77877063,1705.6499,213.2062375,0,0,upstream
207751,32.828415,16.766453,0.75682604,1704.4122,213.051525,0,0,upstream
207752,40.266537,17.384518,0.79190606,1705.3788,213.17235,0,0,upstream
207753,47.486229,17.796236,0.83331364,1707.0631,213.3828875,0,0,upstream
207754,52.136955,18.020739,0.81476593,1708.7964,213.59955,0,0,upstream
207755,47.792812,18.19445,0.75908732,1709.0693,213.6336625,0,0,upstream
207756,56.663158,19.178053,0.81578982,1704.1631,213.0203875,0,0,upstream
207757,52.988636,19.181488,0.76016337,1707.6235,213.4529375,0,0,upstream
207758,68.626793,18.235373,1.7157693,1710.0544,213.7568,0,0,upstream
207759,67.208618,17.974829,3.1482897,1705.9952,213.2494,0,0,upstream
207760,68.6978,18.915071,1.2010452,1708.725,213.590625,0,0,upstream
207761,68.023102,18.145079,2.7120767,1709.0701,213.6337625,0,0,upstream
207762,74.590942,18.93774,5.2872548,1706.6129,213.3266125,0,0,upstream
207763,70.314102,18.849823,4.134975,1706.3204,213.29005,0,0,upstream
207764,75.155098,18.89126,6.4823265,1704.8928,213.1116,0,0,upstream
207765,70.935135,18.851784,3.4765112,1706.0505,213.2563125,0,0,upstream
207766,72.643036,18.917847,3.9630871,1705.9309,213.2413625,0,0,upstream
207767,73.824554,18.890728,5.9380169,1705.2393,213.1549125,0,0,upstream
207768,75.41581,18.909416,5.2132597,1706.1239,213.2654875,0,0,upstream
207769,72.413528,18.830353,4.8173952,1704.8661,213.1082625,0,0,upstream
207770,76.181732,18.920218,7.5522146,1703.8723,212.9840375,0,0,upstream
207771,75.596077,18.816339,6.6332798,1703.9741,212.9967625,0,0,upstream
207772,77.03701,18.711117,9.1825895,1701.9453,212.7431625,0,0,upstream
207773,74.481392,18.717241,7.6674852,1702.3295,212.7911875,0,0,upstream
207774,74.469063,18.826981,6.8163557,1703.481,212.935125,0,0,upstream
207775,83.449921,18.041323,12.067189,1690.7896,211.3487,0,1,leaked
207776,75.585609,18.635393,7.7136283,1703.9879,212.9984875,0,0,upstream
207777,75.823418,17.998699,7.8345404,1704.458,213.05725,0,0,upstream
207778,76.458992,18.175779,8.3857355,1701.0909,212.6363625,0,0,upstream
207779,77.470245,17.902708,9.772151,1702.5863,212.8232875,0,0,upstream
207780,76.748878,17.816185,7.9397931,1703.0994,212.887425,0,0,upstream
207781,75.536888,17.938725,7.3712173,1707.4039,213.4254875,0,0,upstream
207782,77.441681,17.317158,10.684705,1700.3168,212.5396,0,0,upstream
207783,79.908775,17.048729,12.214027,1691.1442,211.393025,0,0,upstream
207784,77.242439,17.976805,8.9544992,1695.672,211.959,0,0,upstream
207785,76.580048,17.279055,8.0116415,1703.4862,212.935775,0,0,upstream
207786,75.463936,17.178202,7.2836394,1704.1996,213.02495,0,0,upstream
207787,73.607346,16.753469,6.3705058,1702.6216,212.8277,0,0,upstream
207788,74.191681,17.282852,6.6637659,1703.1097,212.8887125,0,0,upstream
207789,72.246262,16.455711,6.1923513,1706.2579,213.2822375,0,0,upstream
207790,75.253761,16.296148,7.7848768,1702.5104,212.8138,0,0,upstream
207791,72.798843,15.975697,7.1772041,1702.9658,212.870725,0,0,upstream
207792,75.625977,16.411905,7.4133449,1707.9873,213.4984125,0,0,upstream
207793,74.001106,16.255436,6.4406486,1703.0728,212.8841,0,0,upstream
207794,73.542191,15.90916,7.086062,1702.6373,212.8296625,0,0,upstream
207795,73.831001,15.866632,7.5326338,1705.9376,213.2422,0,0,upstream
207796,74.489166,15.491172,7.8204517,1699.3215,212.4151875,0,0,upstream
207797,71.917183,15.55538,8.615097,1703.5552,212.9444,0,0,upstream
207798,73.637543,15.309188,7.5376773,1703.0774,212.884675,0,0,upstream
207799,73.851723,15.114151,8.0005541,1704.0366,213.004575,0,0,upstream
207800,73.132584,15.07052,7.8086591,1701.7372,212.71715,0,0,upstream
207801,74.600563,14.66103,7.4673982,1702.3461,212.7932625,0,0,upstream
207802,73.972229,14.515965,7.7191401,1701.4463,212.6807875,0,0,upstream
207803,73.105209,14.223212,8.5609732,1704.8711,213.1088875,0,0,upstream
207804,71.768578,14.257325,8.7357759,1699.1985,212.3998125,0,0,upstream
207805,71.9506,13.913395,9.5166655,1702.8569,212.8571125,0,0,upstream
207806,72.326294,13.838056,9.1569662,1702.8059,212.8507375,0,0,upstream
207807,71.843964,13.502694,9.0862837,1701.2786,212.659825,0,0,upstream
207808,64.983398,15.298296,10.83322,1700.4462,212.555775,0,0,upstream
207809,67.804863,14.47084,10.685388,1700.2671,212.5333875,0,0,upstream
207810,26.420162,17.006407,0.72640604,1704.2759,213.0344875,0,0,upstream
207811,30.949343,16.995085,0.73231137,1705.6726,213.209075,0,0,upstream
207812,39.775719,17.656359,0.81318116,1705.9113,213.2389125,0,0,upstream
207813,44.421013,18.202269,0.75760132,1706.741,213.342625,0,0,upstream
207814,46.642879,18.469343,0.779751,1708.2115,213.5264375,0,0,upstream
207815,46.518444,18.063848,0.79813421,1705.8147,213.2268375,0,0,upstream
207816,51.675209,19.19268,0.74547279,1704.3666,213.045825,0,0,upstream
207817,52.124092,18.499905,0.79573601,1707.3749,213.4218625,0,0,upstream
207818,65.719162,18.343025,2.0786695,1710.0748,213.75935,0,0,upstream
207819,55.935501,19.181269,0.90773684,1708.1737,213.5217125,0,0,upstream
207820,67.859116,18.838903,1.1398396,1706.5986,213.324825,0,0,upstream
207821,66.104462,18.885132,1.1145865,1706.2762,213.284525,0,0,upstream
207822,69.629189,18.970449,1.7754054,1709.8376,213.7297,0,0,upstream
207823,71.045029,18.808744,5.0442977,1703.9163,212.9895375,0,0,upstream
207824,71.428902,18.878941,5.5340939,1705.1981,213.1497625,0,0,upstream
207825,67.847366,19.163248,3.4901454,1714.5228,214.31535,0,0,upstream
207826,73.432617,18.75934,6.013392,1703.6687,212.9585875,0,0,upstream
207827,69.662804,18.147673,4.4801683,1706.8588,213.35735,0,0,upstream
207828,72.865509,18.756418,7.1262298,1702.2581,212.7822625,0,0,upstream
207829,72.000511,18.78204,6.3222156,1702.5638,212.820475,0,0,upstream
207830,71.552238,17.570412,6.0371552,1703.9536,212.9942,0,0,upstream
207831,69.806152,18.866526,6.7825217,1702.1396,212.76745,0,0,upstream
207832,69.797455,17.484074,5.5191898,1703.4366,212.929575,0,0,upstream
207833,66.001396,16.826242,5.2689848,1706.4381,213.3047625,0,0,upstream
207834,67.342636,18.256908,5.7122927,1708.6495,213.5811875,0,0,upstream
207835,64.83419,17.359489,5.6372643,1705.2506,213.156325,0,0,upstream
207836,72.711617,17.666265,6.6125107,1702.337,212.792125,0,0,upstream
207837,73.623009,17.665854,6.7021418,1703.2277,212.9034625,0,0,upstream
207838,68.86837,17.782797,5.579587,1706.2192,213.2774,0,0,upstream
207839,74.357109,17.971966,7.0019364,1702.9291,212.8661375,0,0,upstream
207840,70.368393,16.951368,5.5025768,1708.6816,213.5852,0,0,upstream
207841,66.841797,16.332386,5.1746364,1711.8804,213.98505,0,0,upstream
207842,71.667587,17.055014,5.9256825,1706.0214,213.252675,0,0,upstream
207843,67.484207,15.806844,5.4160299,1705.7999,213.2249875,0,0,upstream
207844,63.269283,15.595671,8.3492193,1704.8943,213.1117875,0,0,upstream
207845,64.125542,15.435756,6.9788866,1702.9891,212.8736375,0,0,upstream
207846,65.086815,15.39641,7.8560653,1705.9972,213.24965,0,0,upstream
207847,64.669434,16.425158,8.7803965,1708.3082,213.538525,0,0,upstream
207848,64.000458,16.725056,9.1470041,1703.8774,212.984675,0,0,upstream
207849,69.456711,15.730856,5.9769258,1703.9662,212.995775,0,0,upstream
207850,67.01487,15.122599,6.8271012,1705.5042,213.188025,0,0,upstream
207851,66.718185,16.471619,8.731658,1697.2382,212.154775,0,0,upstream
207852,67.644028,15.442714,8.0554018,1699.3264,212.4158,0,0,upstream
207853,71.147972,15.39594,6.8302894,1703.1677,212.8959625,0,0,upstream
207854,72.048752,15.506058,7.2022586,1705.2902,213.161275,0,0,upstream
207855,68.176292,15.655532,8.1821604,1704.5416,213.0677,0,0,upstream
207856,45.981632,10.552794,9.949523,1694.0448,211.7556,0,0,upstream
207857,71.080185,15.135465,6.3734097,1706.8831,213.3603875,0,0,upstream
207858,71.981102,15.076023,7.4942169,1702.0734,212.759175,0,0,upstream
207859,71.456696,14.996015,6.8868184,1705.3737,213.1717125,0,0,upstream
207860,72.617737,14.759295,7.2074189,1703.9969,212.9996125,0,0,upstream
207861,72.812546,14.747401,7.6452432,1706.25,213.28125,0,0,upstream
207862,73.151184,14.223927,7.3159838,1700.8099,212.6012375,0,0,upstream
207863,72.76226,14.159215,7.9185872,1703.1295,212.8911875,0,0,upstream
207864,71.019989,14.24403,9.6456289,1703.757,212.969625,0,0,upstream
207865,71.298828,14.347806,9.2069721,1707.1169,213.3896125,0,0,upstream
207866,62.187798,14.34086,11.452261,1699.4537,212.4317125,0,0,upstream
207867,68.561119,15.232538,10.483449,1701.6763,212.7095375,0,0,upstream
207868,71.360497,13.491813,9.4168787,1700.3777,212.5472125,0,0,upstream
207869,69.788612,13.410527,10.437824,1702.2957,212.7869625,0,0,upstream
207870,25.676304,17.363073,0.7333703,1704.1543,213.0192875,0,0,upstream
207871,28.925346,17.413595,0.81289327,1701.592,212.699,0,0,upstream
207872,37.336006,18.184988,0.7885654,1704.9668,213.12085,0,0,upstream
207873,36.704693,18.673767,0.74610817,1707.8441,213.4805125,0,0,upstream
207874,44.90963,18.200487,0.76086158,1708.1886,213.523575,0,0,upstream
207875,44.104481,18.704882,0.79275912,1707.936,213.492,0,0,upstream
207876,50.411518,19.206604,0.79029763,1708.5258,213.565725,0,0,upstream
207877,44.514336,19.238007,0.79768288,1707.4355,213.4294375,0,0,upstream
207878,65.497475,18.18055,2.8672657,1706.8521,213.3565125,0,0,upstream
207879,63.75563,19.163742,2.7223377,1710.1443,213.7680375,0,0,upstream
207880,65.156715,19.000938,2.4255996,1707.1173,213.3896625,0,0,upstream
207881,67.212868,19.122702,3.8436542,1704.2499,213.0312375,0,0,upstream
207882,68.093102,19.091244,4.2223368,1704.3795,213.0474375,0,0,upstream
207883,69.019531,19.072887,5.0873365,1704.2019,213.0252375,0,0,upstream
207884,70.131874,18.988388,3.6769984,1705.5541,213.1942625,0,0,upstream
207885,69.640419,19.00296,5.3448887,1705.6654,213.208175,0,0,upstream
207886,65.947044,18.416658,5.8308272,1703.3972,212.92465,0,0,upstream
207887,71.033905,18.734758,6.5592251,1700.9174,212.614675,0,0,upstream
207888,72.238487,18.793552,7.7522464,1703.1233,212.8904125,0,0,upstream
207889,60.840961,18.812027,9.7693653,1698.537,212.317125,0,0,upstream
207890,62.684185,18.832769,8.5743694,1699.6917,212.4614625,0,0,upstream
207891,60.304943,17.494808,8.6148548,1706.1979,213.2747375,0,0,upstream
207892,62.149437,18.937483,8.9834232,1702.5349,212.8168625,0,0,upstream
207893,62.412716,16.163614,7.38661,1702.6283,212.8285375,0,0,upstream
207894,64.986305,16.391371,5.7189059,1709.2209,213.6526125,0,0,upstream
207895,62.99147,16.549385,6.7382646,1701.4824,212.6853,0,0,upstream
207896,55.006371,17.715939,10.099059,1693.6736,211.7092,0,0,upstream
207897,57.081947,16.559254,10.431513,1703.3881,212.9235125,0,0,upstream
207898,60.322926,16.42334,9.1780214,1705.647,213.205875,0,0,upstream
207899,69.190834,16.560995,5.3848939,1704.6671,213.0833875,0,0,upstream
207900,54.618221,14.715525,10.848151,1698.6888,212.3361,0,0,upstream
207901,57.83733,16.851748,10.297562,1706.7539,213.3442375,0,0,upstream
207902,59.019024,16.703636,10.164214,1704.1738,213.021725,0,0,upstream
207903,60.772987,16.207954,9.4497347,1703.793,212.974125,0,0,upstream
207904,56.37344,15.998534,10.412515,1710.6987,213.8373375,0,0,upstream
207905,58.578426,16.411484,10.636084,1701.9475,212.7434375,0,0,upstream
207906,61.681038,16.31543,9.7072067,1697.3832,212.1729,0,0,upstream
207907,51.135944,10.164477,8.765666,1702.7634,212.845425,0,0,upstream
207908,53.288265,14.129202,11.3366,1699.5442,212.443025,0,0,upstream
207909,65.850304,16.081966,8.3315086,1706.7749,213.3468625,0,0,upstream
207910,59.703377,16.843773,10.249496,1703.2531,212.9066375,0,0,upstream
207911,49.406624,11.580312,11.099933,1700.5759,212.5719875,0,0,upstream
207912,68.804619,15.172355,6.7356648,1703.1832,212.8979,0,0,upstream
207913,62.149452,16.902184,9.7857447,1700.672,212.584,0,0,upstream
207914,65.714455,16.300352,8.7319622,1697.4619,212.1827375,0,0,upstream
207915,68.717842,15.017485,7.6667995,1700.2158,212.526975,0,0,upstream
207916,68.168015,16.025412,8.7591257,1695.6191,211.9523875,0,0,upstream
207917,66.338356,16.398392,9.0811815,1708.9548,213.61935,0,0,upstream
207918,62.161816,16.588148,10.110614,1701.0822,212.635275,0,0,upstream
207919,68.21949,16.58152,9.7519617,1703.2762,212.909525,0,0,upstream
207920,67.602852,16.553211,9.4040899,1706.3668,213.29585,0,0,upstream
207921,57.013355,14.262369,11.520756,1698.2069,212.2758625,0,0,upstream
207922,70.674507,14.678385,8.4613533,1704.6776,213.0847,0,0,upstream
207923,64.448669,16.927622,9.764966,1706.8127,213.3515875,0,0,upstream
207924,54.410686,10.879924,11.963578,1699.0825,212.3853125,0,0,upstream
207925,68.951279,15.579506,10.623411,1701.1766,212.647075,0,0,upstream
207926,71.027199,13.736993,8.8758888,1702.4885,212.8110625,0,0,upstream
207927,63.464722,14.68577,11.196202,1700.1545,212.5193125,0,0,upstream
207928,69.746376,14.624613,10.469386,1701.0176,212.6272,0,0,upstream
207929,52.033463,10.577363,11.105516,1702.269,212.783625,0,0,upstream
207930,24.097992,17.723541,0.76828551,1702.6653,212.8331625,0,0,upstream
207931,27.381163,18.030664,0.74281251,1703.1667,212.8958375,0,0,upstream
207932,34.014843,18.591181,0.74920362,1705.8018,213.225225,0,0,upstream
207933,36.217857,18.60029,0.76905835,1707.1324,213.39155,0,0,upstream
207934,40.790668,19.143782,0.84682262,1706.2836,213.28545,0,0,upstream
207935,37.40715,19.217598,0.78719836,1705.0526,213.131575,0,0,upstream
207936,49.999111,19.155499,0.76187414,1707.321,213.415125,0,0,upstream
207937,48.090134,19.261139,0.88647246,1705.5369,213.1921125,0,0,upstream
207938,65.565582,19.192404,3.3191328,1711.5201,213.9400125,0,0,upstream
207939,56.819744,19.185608,2.2789974,1709.0076,213.62595,0,0,upstream
207940,67.505226,18.949192,6.4027753,1703.0482,212.881025,0,0,upstream
207941,61.692986,19.20248,3.7672799,1706.6705,213.3338125,0,0,upstream
207942,67.728317,18.943401,5.656836,1706.6053,213.3256625,0,0,upstream
207943,66.723633,19.060415,5.5964603,1703.4053,212.9256625,0,0,upstream
207944,63.835194,19.002611,6.7418046,1703.875,212.984375,0,0,upstream
207945,64.257713,18.953279,7.0241284,1703.6411,212.9551375,0,0,upstream
207946,65.01458,18.841429,6.5270224,1701.5496,212.6937,0,0,upstream
207947,60.304817,18.851486,10.018762,1701.6417,212.7052125,0,0,upstream
207948,58.714462,18.055643,8.9850197,1703.759,212.969875,0,0,upstream
207949,60.277767,18.181873,8.2388296,1712.2091,214.0261375,0,0,upstream
207950,58.661835,18.77355,9.956356,1700.2063,212.5257875,0,0,upstream
207951,61.587772,19.002787,9.1248941,1702.6815,212.8351875,0,0,upstream
207952,57.569473,18.071264,9.6694946,1702.769,212.846125,0,0,upstream
207953,53.989902,18.782959,10.223579,1700.6111,212.5763875,0,0,upstream
207954,58.041317,18.831881,9.9814119,1702.2006,212.775075,0,0,upstream
207955,53.305367,16.547308,10.38361,1708.3567,213.5445875,0,0,upstream
207956,56.348583,18.860214,9.8890495,1702.7517,212.8439625,0,0,upstream
207957,45.080631,14.83058,9.6629705,1701.7858,212.723225,0,0,upstream
207958,55.252243,17.412167,10.960862,1699.9473,212.4934125,0,0,upstream
207959,57.49675,16.990709,9.7515774,1693.3046,211.663075,0,0,upstream
207960,54.723961,17.319805,9.9378138,1701.0187,212.6273375,0,0,upstream
207961,59.391098,16.59462,9.7546844,1700.8502,212.606275,0,0,upstream
207962,57.936531,16.318247,10.095154,1700.7959,212.5994875,0,0,upstream
207963,59.756378,16.141132,9.9868898,1705.5557,213.1944625,0,0,upstream
207964,57.498886,16.109529,10.765444,1701.1835,212.6479375,0,0,upstream
207965,52.197414,16.377985,10.502341,1706.7152,213.3394,0,0,upstream
207966,44.512089,11.328754,9.6538754,1697.9661,212.2457625,0,0,upstream
207967,52.51532,13.70502,11.432139,1699.3082,212.413525,0,0,upstream
207968,62.912659,15.879807,9.369504,1702.4081,212.8010125,0,0,upstream
207969,48.058949,9.4125643,8.428215,1701.37,212.67125,0,0,upstream
207970,48.85191,8.3648205,7.9059324,1710.0751,213.7593875,0,0,upstream
207971,47.460899,10.745851,9.8534603,1694.2593,211.7824125,0,0,upstream
207972,54.441395,13.357633,11.408587,1696.3694,212.046175,0,0,upstream
207973,41.406269,9.1381569,8.3366442,1702.6731,212.8341375,0,0,upstream
207974,52.834023,11.574294,11.558575,1698.2122,212.276525,0,0,upstream
207975,64.556282,16.573421,9.3997383,1697.2799,212.1599875,0,0,upstream
207976,43.537724,7.2634969,8.562007,1695.6097,211.9512125,0,0,upstream
207977,67.235367,16.144251,8.8122559,1704.3555,213.0444375,0,0,upstream
207978,51.91544,9.8272171,11.446638,1695.8708,211.98385,0,0,upstream
207979,63.070522,16.685106,9.9090672,1700.8721,212.6090125,0,0,upstream
207980,69.215202,14.955384,8.3935909,1701.2279,212.6534875,0,0,upstream
207981,65.532776,16.117737,9.2169952,1705.6056,213.2007,0,0,upstream
207982,64.926353,16.406946,9.6871328,1699.5988,212.44985,0,0,upstream
207983,68.667274,14.630989,8.4146223,1704.9047,213.1130875,0,0,upstream
207984,68.770767,14.852917,9.379056,1702.572,212.8215,0,0,upstream
207985,68.078133,15.523186,9.6393852,1698.7722,212.346525,0,0,upstream
207986,67.778679,15.788187,9.9403486,1704.255,213.031875,0,0,upstream
207987,61.065948,13.04505,11.739044,1696.0563,212.0070375,0,0,upstream
207988,64.826988,13.86176,11.110684,1699.8495,212.4811875,0,0,upstream
207989,50.261497,9.4456062,9.4680882,1707.6378,213.454725,0,0,upstream
207990,22.099182,17.984619,0.74651235,1703.9166,212.989575,0,0,upstream
207991,25.628574,18.259417,0.75154442,1707.2029,213.4003625,0,0,upstream
207992,28.300203,18.979605,0.73843604,1707.5576,213.4447,0,0,upstream
207993,35.65781,18.740686,0.80634868,1706.2816,213.2852,0,0,upstream
207994,33.686306,19.007339,0.82667142,1702.6615,212.8326875,0,0,upstream
207995,40.035992,19.224062,1.3934262,1705.0841,213.1355125,0,0,upstream
207996,42.958176,19.218187,1.2437042,1708.0465,213.5058125,0,0,upstream
207997,45.450626,19.263617,1.4407351,1709.6904,213.7113,0,0,upstream
