idp,x,y,z,category
150138,18.121876,7.6844296,6.6466355,trapped
150139,19.785267,7.8551102,6.6515722,trapped
150140,11.899883,7.3258843,6.69418,trapped
150141,22.173681,8.1211472,6.5891395,trapped
150142,11.445866,7.1844068,6.7229686,trapped
150143,9.2665367,6.9431496,6.7411175,trapped
150144,6.2870526,6.0412979,6.6682386,trapped
150145,6.917799,6.5003085,6.7020888,trapped
150146,26.898861,8.1256418,6.540452,trapped
150147,7.3975577,6.5499582,6.7083259,trapped
150148,15.68465,7.5014844,6.6388726,trapped
150149,15.518332,7.4867606,6.6254821,trapped
150150,0.48744842,3.4991176,0.48295501,trapped
150151,0.54301751,3.5800421,0.97373861,trapped
150152,0.56390804,3.5952539,1.4420271,trapped
150153,0.63206273,3.6271596,1.8338002,trapped
150154,0.5575493,3.6226077,2.3236315,trapped
150155,1.0205061,3.6835144,2.4683669,trapped
150156,0.63846278,3.7330608,2.9121997,trapped
150157,0.76973176,3.7902567,3.2853246,trapped
150158,0.75446951,3.8729823,3.6168008,trapped
150159,0.67077076,3.8988156,3.9960175,trapped
150160,1.2321029,3.8023987,3.9264679,trapped
150161,0.80305284,3.8245027,4.4544516,trapped
150162,1.4336126,4.051127,4.3722177,trapped
150163,1.4317197,4.0218968,4.654326,trapped
150164,1.0737758,4.0263343,5.0462995,trapped
150165,1.7718626,4.3399448,4.8594441,trapped
150166,2.0603507,4.7150445,4.9221978,trapped
150167,1.5536529,4.375628,5.3568034,trapped
150168,2.4551759,5.193222,5.1317959,trapped
150169,1.961188,4.7897129,5.4507089,trapped
150170,2.7278981,4.9837346,5.3924899,trapped
150171,2.9518375,5.4142909,5.5941434,trapped
150172,1.8643383,5.2767277,5.9390464,trapped
150173,2.3392768,5.5710649,5.8423519,trapped
150174,3.4783914,5.9098282,5.3401728,trapped
150175,5.2204471,6.2170091,5.5292535,trapped
150176,4.1739497,6.0811696,5.7847586,trapped
150177,4.4394732,6.2868309,5.8400455,trapped
150178,3.1770959,6.1377892,6.0221438,trapped
150179,4.8745379,6.4376192,5.9179935,trapped
150180,6.3486743,6.7781649,5.7046223,trapped
150181,2.821054,6.048213,6.5123997,trapped
150182,6.009573,6.9216733,6.7284617,trapped
150183,7.1834006,6.8808575,5.9725966,trapped
150184,5.6423364,6.8910761,5.9777031,trapped
150185,9.3594398,7.1162295,5.7036419,trapped
150186,5.5648656,6.7990317,6.6925831,trapped
150187,9.6960983,7.1793585,6.0939488,trapped
150188,9.1068554,7.4081769,6.7090297,trapped
150189,3.249969,6.5634193,6.6356106,trapped
150190,11.218528,7.321403,6.0156989,trapped
150191,9.2225447,7.5793481,6.680654,trapped
150192,9.9877653,7.3052936,6.7912965,trapped
150193,13.263703,7.6897888,6.6891379,trapped
150194,15.93448,7.6969934,6.6721249,trapped
150195,15.174757,7.8054199,6.6298304,trapped
150196,14.181249,7.6658068,6.7017975,trapped
150197,13.102664,7.6050138,6.6850314,trapped
150198,17.401909,7.699965,5.8844614,trapped
150199,20.716125,7.8877668,6.5570254,trapped
150200,12.21964,7.6592784,6.7122183,trapped
150201,18.858212,7.8678918,6.6509576,trapped
150202,11.641492,7.5062666,6.717279,trapped
150203,23.368174,8.1574678,6.5523353,trapped
150204,5.4850922,6.6568251,6.6918631,trapped
150205,8.4704704,6.9631805,6.7119679,trapped
150206,8.3090868,6.9360738,6.7105947,trapped
150207,28.681576,8.1770363,6.5746007,trapped
150208,17.161556,7.676887,6.6304007,trapped
150209,16.458334,7.6801362,6.6745067,trapped
150210,0.53135234,4.0357165,0.50889987,trapped
150211,0.55518055,4.0721092,0.98555285,trapped
150212,0.61263293,4.0921388,1.4401972,trapped
150213,0.6870715,4.1142607,1.8303895,trapped
150214,0.53201073,4.1181393,2.3256836,trapped
150215,0.86412525,4.137042,2.5754588,trapped
150216,0.54790497,4.2282038,3.1135521,trapped
150217,1.3150719,4.2500792,2.9926333,trapped
150218,1.3515303,4.2389479,3.3318899,trapped
150219,1.1549731,4.3471541,3.7099433,trapped
150220,1.3727609,4.4342718,4.0137401,trapped
150221,0.73141485,4.2308941,4.5235963,trapped
150222,0.60791183,4.2109289,4.9864621,trapped
150223,1.2304789,4.5692101,4.9186034,trapped
150224,0.70609736,4.4767432,5.438417,trapped
150225,0.84387642,4.4678054,5.7479677,trapped
150226,1.1213936,4.9679599,5.7314229,trapped
150227,0.80157357,4.7187304,6.0417366,trapped
150228,0.69941044,4.6087928,6.2850857,trapped
150229,1.6111947,5.4209847,5.7825541,trapped
150230,2.810812,5.7247753,5.5677361,trapped
150231,0.71584451,5.0815845,6.4704719,trapped
150232,2.5311096,6.0451355,5.8339858,trapped
150233,0.91782606,5.4081888,6.9571033,trapped
150234,0.9637261,5.5186796,6.9998436,trapped
150235,3.8012447,6.3952155,5.9948187,trapped
150236,1.3997544,5.7690687,6.8971963,trapped
150237,3.229532,6.4153523,6.6049242,trapped
150238,5.3168802,6.6653333,5.5541425,trapped
150239,4.877954,7.006639,5.984767,trapped
150240,1.6102033,5.964077,6.853714,trapped
150241,1.8701355,6.251482,6.7850671,trapped
150242,7.832128,6.9224534,5.7870479,trapped
150243,7.5275693,7.2462997,6.0955944,trapped
150244,2.072042,6.3453426,6.7755184,trapped
150245,10.435063,7.4950075,6.7284288,trapped
150246,7.8809619,7.4521222,6.7266126,trapped
150247,11.728023,7.3957553,5.7674451,trapped
150248,9.8452616,7.6054111,5.9420152,trapped
150249,4.0562134,6.9805512,6.6856475,trapped
150250,13.97406,7.745091,5.9757481,trapped
150251,11.770679,7.8211699,6.0744834,trapped
150252,4.1236281,6.9999223,6.6801224,trapped
150253,13.981025,8.0275364,6.7374196,trapped
150254,14.742607,7.8704495,6.0077858,trapped
150255,4.449285,7.1022472,6.6844611,trapped
150256,15.183998,7.9868569,6.646349,trapped
150257,12.785656,7.8232355,6.6457849,trapped
150258,21.927294,8.3417816,6.5806193,trapped
150259,20.62359,8.0389023,6.5700436,trapped
150260,19.590807,8.1828289,6.6167512,trapped
150261,22.782869,8.1045809,6.4053445,trapped
150262,11.377481,7.7067404,6.7368689,trapped
150263,27.303715,8.4601183,6.565496,trapped
150264,17.462702,8.0550499,6.6425824,trapped
150265,8.1131325,7.0416989,6.7159824,trapped
150266,7.4157662,7.1790209,6.7605662,trapped
150267,27.836517,8.3622541,6.5761547,trapped
150268,19.216633,7.8235011,6.6082458,trapped
150269,18.006035,7.6508408,6.6613722,trapped
150270,0.51753587,4.513731,0.50002664,trapped
150271,0.54526025,4.5537953,0.97801965,trapped
150272,0.55000114,4.5765443,1.4820312,trapped
150273,0.77039379,4.5709515,1.7969067,trapped
150274,0.51965076,4.6471214,2.3125453,trapped
150275,0.88443279,4.5931792,2.54849,trapped
150276,0.80756927,4.6017156,2.9852662,trapped
150277,1.2345066,4.7868748,3.1624029,trapped
150278,0.61403,4.4396105,3.6046965,trapped
150279,0.60417932,4.5548706,4.0823321,trapped
150280,1.206123,4.8499432,3.9931903,trapped
150281,0.83362854,4.7109203,4.4874091,trapped
150282,0.68688011,4.7931108,4.9108577,trapped
150283,1.4947978,5.0370669,4.5214276,trapped
150284,1.3148235,5.0778494,5.0046954,trapped
150285,1.608157,5.2240033,5.1106358,trapped
150286,1.9903181,5.5786371,4.8354239,trapped
150287,1.8525019,5.5290952,5.2375607,trapped
150288,2.7366943,5.7929296,5.0064664,trapped
150289,2.1694787,5.9563222,5.2953396,trapped
150290,2.5764055,6.2243714,5.6034212,trapped
150291,1.499274,5.6010356,6.1617565,trapped
150292,3.356179,6.3184052,5.3216782,trapped
150293,4.841023,6.6963935,5.3854995,trapped
150294,3.5031011,6.5779476,5.5774508,trapped
150295,4.3110895,6.8065028,5.5523481,trapped
150296,3.8837886,6.8012452,5.8224726,trapped
150297,5.8847799,7.0371222,5.5694466,trapped
150298,6.5935035,7.1787815,5.601965,trapped
150299,7.7988863,7.4026742,5.7390223,trapped
150300,6.1573524,7.2046604,6.1093502,trapped
150301,5.3254156,7.3564034,5.9698253,trapped
150302,8.1611843,7.4415226,6.2346516,trapped
150303,5.4904695,7.4149728,6.6992373,trapped
150304,5.6029034,7.2509346,6.6921186,trapped
150305,10.695468,7.6911588,5.9158421,trapped
150306,6.881597,7.3677468,6.0480628,trapped
150307,10.546243,7.9322972,6.6763453,trapped
150308,2.7883189,6.649087,6.6847639,trapped
150309,9.6763248,7.7872052,6.7252607,trapped
150310,15.640853,8.1217995,5.9371204,trapped
150311,6.8888826,7.7024097,6.7185369,trapped
150312,12.890767,8.0488119,6.6807375,trapped
150313,14.371653,8.0622053,6.4698749,trapped
150314,20.447016,8.3134842,6.6183519,trapped
150315,4.757216,7.2754793,6.7215438,trapped
150316,18.388435,8.2237329,6.6900129,trapped
150317,12.62921,7.9094548,6.6681228,trapped
150318,17.696692,8.4557762,6.628089,trapped
150319,20.845396,8.2286425,6.5904164,trapped
150320,6.3171248,7.4641728,6.7455702,trapped
150321,28.90547,8.6458511,6.5837607,trapped
150322,19.027184,8.2738485,6.6569538,trapped
150323,28.223675,8.5872679,6.5491371,trapped
150324,9.1059284,7.7619557,6.6938086,trapped
150325,7.2407393,7.1834736,6.7499733,trapped
150326,6.5930099,7.3139315,6.7245202,trapped
150327,25.579273,8.3998079,6.5100169,trapped
150328,18.462524,7.9378963,6.6616592,trapped
150329,16.999525,7.9352121,6.6500878,trapped
150330,0.52911866,5.0229678,0.50014222,trapped
150331,0.56847298,5.0430555,0.96973246,trapped
150332,0.57722503,5.0681624,1.4262751,trapped
150333,0.64451069,5.055253,1.8358073,trapped
150334,0.78795105,5.0915422,2.1936216,trapped
150335,0.6881969,5.095294,2.6102002,trapped
150336,0.52943528,4.9962001,3.0694065,trapped
150337,0.91512811,5.1062155,3.2732372,trapped
150338,0.62684917,4.9790883,3.7160466,trapped
150339,1.1875402,5.2825708,3.7461553,trapped
150340,0.84246486,5.2086387,4.160934,trapped
150341,0.67495352,5.1840849,4.6036959,trapped
150342,0.84999007,5.4205966,4.9083099,trapped
150343,0.71167606,5.405581,5.2387128,trapped
150344,0.67783552,5.1900311,5.5594983,trapped
150345,0.9376893,5.5825205,5.6803055,trapped
150346,1.1992083,5.8155875,5.7615519,trapped
150347,0.69420385,5.4673376,6.1049571,trapped
150348,0.843458,5.8290043,6.2217293,trapped
150349,1.6106687,6.2084746,5.8247547,trapped
150350,0.73385268,5.921927,6.8047585,trapped
150351,2.5109684,6.6354384,5.7522521,trapped
150352,2.2619798,6.5985551,6.2480378,trapped
150353,1.9024795,6.1964192,6.0814261,trapped
150354,1.0868407,6.0089736,6.975955,trapped
150355,4.6689672,7.2579322,5.5804129,trapped
150356,4.0440073,7.1436763,6.1203794,trapped
150357,1.5483043,6.5623279,6.8387403,trapped
150358,3.1446612,6.8709764,6.1292801,trapped
150359,4.8460722,7.5473995,6.7263675,trapped
150360,6.1801081,7.6554036,5.9663444,trapped
150361,2.3916445,6.827961,6.6969075,trapped
150362,5.9273825,7.8930883,6.5283813,trapped
150363,8.7539177,7.64398,6.088985,trapped
150364,2.286433,7.0253596,6.7089868,trapped
150365,11.230696,7.9843917,5.9212279,trapped
150366,8.2212267,7.8906903,6.7082429,trapped
150367,12.896446,8.0154333,5.9160028,trapped
150368,7.3845353,7.8913336,6.7459121,trapped
150369,12.163606,8.2400246,6.3871865,trapped
150370,15.204268,8.4032679,5.8791647,trapped
150371,12.037022,8.1776409,6.7426043,trapped
150372,10.188086,7.9266505,6.4347763,trapped
150373,21.388956,8.2040739,6.1533318,trapped
150374,18.60331,8.2186642,5.9481258,trapped
150375,3.434633,7.2590995,6.6485686,trapped
150376,23.310158,8.5326624,6.1120634,trapped
150377,17.457758,8.4388752,6.6425481,trapped
150378,19.513784,8.4923639,6.6045532,trapped
150379,19.770638,8.3771706,5.928473,trapped
150380,17.021524,8.2800016,6.7076077,trapped
150381,30.302412,8.7114811,6.5451674,trapped
150382,17.730942,8.2759886,6.6302009,trapped
150383,27.989086,8.6633291,6.5547056,trapped
150384,15.3222,8.2188072,6.6828017,trapped
150385,25.407471,8.5018444,6.5387778,trapped
150386,8.1641169,7.7866502,6.7045512,trapped
150387,23.744318,8.5738287,6.5826054,trapped
150388,15.954488,8.2775812,6.688324,trapped
150389,10.979219,7.7423897,6.7189498,trapped
150390,0.52148288,5.5158238,0.49940208,trapped
150391,0.55681199,5.5399842,0.97594738,trapped
150392,0.59510916,5.5437508,1.428345,trapped
150393,0.63835764,5.5727124,1.8199186,trapped
150394,0.51527989,5.525156,2.3317058,trapped
150395,1.0149099,5.5777955,2.4777009,trapped
150396,0.70791763,5.5591559,2.9399424,trapped
150397,0.67891842,5.5352354,3.3361404,trapped
150398,0.57839245,5.5084724,3.8778172,trapped
150399,1.3310214,5.7926292,3.5712001,trapped
150400,0.89634001,5.7068939,4.1691403,trapped
150401,0.70239872,5.7733955,4.6833205,trapped
150402,1.4715364,5.9024525,4.30474,trapped
150403,1.4506145,5.8996181,4.7118688,trapped
150404,1.1998607,5.914845,5.1669245,trapped
150405,2.0343885,6.1245098,4.6541162,trapped
150406,1.9953783,6.5254688,4.9298077,trapped
150407,1.7556806,6.1721778,5.3176742,trapped
150408,2.5244024,6.3541307,5.0422182,trapped
150409,2.7536087,6.8294683,5.1675172,trapped
150410,3.7908845,7.038702,5.287066,trapped
150411,2.7766833,6.825583,5.5746975,trapped
150412,3.1673062,6.9673829,5.5485387,trapped
150413,0.88243741,6.4638772,6.9722939,trapped
150414,4.0088243,7.3941226,5.813117,trapped
150415,5.23592,7.4525084,5.5893393,trapped
150416,1.0332686,6.5953231,6.9624829,trapped
150417,4.6189914,7.5358663,6.0402942,trapped
150418,6.6625724,7.7504191,5.7745771,trapped
150419,5.37392,7.8579488,5.9357209,trapped
150420,5.6828079,7.7123008,6.7141709,trapped
150421,1.3456179,6.7947145,6.900548,trapped
150422,8.3757582,8.0647364,6.1280184,trapped
150423,7.3812089,7.8037724,6.032443,trapped
150424,7.773654,8.1077328,6.7194777,trapped
150425,12.289544,8.2860174,5.7872553,trapped
150426,7.1481047,8.0721006,6.73177,trapped
150427,8.9503078,8.0947266,6.017714,trapped
150428,1.5972301,7.3693399,6.8571672,trapped
150429,10.746555,8.2834692,6.7102451,trapped
150430,16.131851,8.3394718,6.6776314,trapped
150431,3.0604053,7.4095783,6.6236367,trapped
150432,13.316754,8.2753382,6.6430931,trapped
150433,20.227243,8.4389668,5.7920761,trapped
150434,11.294309,8.2746382,6.7294836,trapped
150435,3.1896539,7.574512,6.6213698,trapped
150436,21.79558,8.7034798,6.5693846,trapped
150437,19.177465,8.7287197,6.6235695,trapped
150438,10.956676,8.067009,6.7031455,trapped
150439,19.830439,8.6484299,6.6193385,trapped
150440,3.0564263,7.5315804,6.6255097,trapped
150441,30.362606,8.8619633,6.5436645,trapped
150442,4.404552,7.9330759,6.6747084,trapped
150443,25.953688,8.7057171,6.4856381,trapped
150444,9.3726778,8.096694,6.6653981,trapped
150445,25.805384,8.6418943,6.509562,trapped
150446,6.7042961,7.7618918,6.7273903,trapped
150447,22.703157,8.6294727,6.5747247,trapped
150448,14.049102,8.3440809,6.69803,trapped
150449,9.4390402,7.9919138,6.6555028,trapped
150450,0.52491415,6.0174384,0.5006699,trapped
150451,0.53780752,6.032104,0.97761375,trapped
150452,0.57687634,6.0365062,1.4623309,trapped
150453,0.79480809,6.0472598,1.7692223,trapped
150454,0.56902725,6.0461802,2.208849,trapped
150455,0.62561053,6.0301719,2.6775703,trapped
150456,0.94275099,6.0635366,2.9011331,trapped
150457,0.66492927,6.0020471,3.3253741,trapped
150458,0.61929488,6.0365133,3.8280334,trapped
150459,1.2551807,6.2405281,3.675606,trapped
150460,0.75439972,6.134696,4.2671142,trapped
150461,0.64885503,6.2294807,4.7966461,trapped
150462,1.2446557,6.3656478,4.7110758,trapped
150463,0.69958371,6.1849465,5.231617,trapped
150464,0.67609531,6.2785473,5.6072922,trapped
150465,1.4117054,6.5047083,5.3727794,trapped
150466,0.72842342,6.281117,6.023767,trapped
150467,0.83336473,6.4859619,6.1228161,trapped
150468,1.777859,6.7899413,5.690753,trapped
150469,1.445927,6.6018028,6.0500455,trapped
150470,0.71117687,6.3682857,6.7731409,trapped
150471,1.845284,7.0010781,6.0027571,trapped
150472,3.5086846,7.5112014,5.5715642,trapped
150473,3.1818461,7.405992,5.8425331,trapped
150474,2.358906,7.3327618,6.3548875,trapped
150475,4.5536137,7.7757626,5.5918679,trapped
150476,2.2603784,7.2000823,6.5904226,trapped
150477,3.7941213,7.5262055,6.6600094,trapped
150478,5.953445,7.964241,5.6964712,trapped
150479,5.3004441,8.0148802,6.6887493,trapped
150480,6.9315758,8.1551456,5.9123816,trapped
150481,5.2397685,7.8741913,6.6883092,trapped
150482,9.4710045,8.3583469,5.8795576,trapped
150483,6.2449918,8.1909742,6.088378,trapped
150484,8.322854,8.3934946,6.7001443,trapped
150485,11.55287,8.3713417,5.9730377,trapped
150486,6.8293962,8.2344904,6.7275133,trapped
150487,10.791824,8.4731092,6.0248017,trapped
150488,14.660156,8.535183,5.9780688,trapped
150489,9.0670414,8.5180159,6.7841916,trapped
150490,16.919716,8.6029034,6.7165689,trapped
150491,6.2756557,8.284214,6.7632914,trapped
150492,13.274252,8.7280445,6.08215,trapped
150493,18.67885,8.6229239,6.548068,trapped
150494,8.9959955,8.6443729,6.2602234,trapped
150495,11.956025,8.6151962,6.6661654,trapped
150496,20.795137,8.6153851,6.5197825,trapped
150497,18.120991,8.6753397,5.9879203,trapped
150498,3.6275017,7.8558407,6.7061338,trapped
150499,20.025621,8.8551798,6.6040187,trapped
150500,10.826903,8.5077724,6.7175293,trapped
150501,30.616564,9.027132,6.5262351,trapped
150502,28.353846,8.814764,6.5537734,trapped
150503,25.862244,8.762496,6.4901595,trapped
150504,13.884942,8.5006609,6.6850805,trapped
150505,13.291775,8.484457,6.7242718,trapped
150506,4.4477191,7.9247198,6.6747766,trapped
150507,23.884773,8.7385664,6.5656891,trapped
150508,14.772894,8.4785833,6.7025676,trapped
150509,9.7537699,8.2945652,6.7114568,trapped
150510,0.5297541,6.5145659,0.50224864,trapped
150511,0.53802663,6.5243082,0.97315305,trapped
150512,0.56997222,6.5299807,1.4544423,trapped
150513,0.74247551,6.5444527,1.7838908,trapped
150514,0.56436992,6.5223703,2.2544968,trapped
150515,0.9021135,6.535604,2.5071797,trapped
150516,0.70476973,6.5141702,2.9347422,trapped
150517,0.63875741,6.4696517,3.3622437,trapped
150518,0.72660524,6.5468202,3.7778189,trapped
150519,1.2869452,6.6984158,3.6414523,trapped
150520,0.69131869,6.5913854,4.3036952,trapped
150521,1.088439,6.7120996,4.4794593,trapped
150522,1.5275601,6.9455342,4.3000674,trapped
150523,0.74034411,6.6873269,5.1207919,trapped
150524,1.4222093,6.9261103,5.0746927,trapped
150525,1.8388858,6.9952402,4.7814455,trapped
150526,1.2083302,6.9253697,5.6156335,trapped
150527,2.27318,7.1904578,5.0293398,trapped
150528,2.7738137,7.4351311,5.2510405,trapped
150529,1.9538597,7.1414533,5.4776525,trapped
150530,2.5253301,7.3489676,5.7096705,trapped
150531,0.94538248,6.9289856,6.3697829,trapped
150532,1.7159961,7.516336,6.2734976,trapped
150533,0.75599265,7.2333026,7.1412425,trapped
150534,2.8398671,7.7239547,5.9214592,trapped
150535,3.9266016,7.8899279,5.6960149,trapped
150536,1.0022914,7.7148819,6.9422145,trapped
150537,3.6999648,8.0141411,6.1794271,trapped
150538,4.4683423,8.103961,5.9627671,trapped
150539,1.3091173,7.3890634,6.9202027,trapped
150540,5.5789485,8.3302984,6.7304659,trapped
150541,1.3907425,7.4242535,6.9427328,trapped
150542,8.1311913,8.3769321,6.6829743,trapped
150543,1.4642626,7.5407562,6.8382196,trapped
150544,7.5346837,8.4663048,6.791429,trapped
150545,12.588378,8.6153517,6.2026081,trapped
150546,2.9038887,7.9561725,6.7072773,trapped
150547,11.782043,8.7144518,6.6576953,trapped
150548,15.269276,8.6787586,6.5183349,trapped
150549,3.1550133,8.4015799,6.6482787,trapped
150550,10.300839,8.6756773,6.7452502,trapped
150551,2.82461,8.5299206,6.6594877,trapped
150552,14.638988,8.9767761,6.6887784,trapped
150553,21.303736,8.7763424,5.8722701,trapped
150554,18.079063,8.7321396,6.6959386,trapped
150555,3.2568088,8.4085779,6.6539493,trapped
150556,23.779247,9.1076269,5.8817277,trapped
150557,20.20406,8.9838333,6.5820041,trapped
150558,12.045311,8.7808123,6.6545854,trapped
150559,26.015238,8.8988733,6.5117307,trapped
150560,6.5168066,8.6968946,6.6739759,trapped
150561,31.528027,9.0486116,6.5166249,trapped
150562,28.572384,8.9797058,6.5613837,trapped
150563,4.3282065,8.1731911,6.6782742,trapped
150564,14.7583,8.7124023,6.6904192,trapped
150565,27.439489,8.876708,6.5521069,trapped
150566,4.7126355,8.3315697,6.6915336,trapped
150567,24.173691,8.8674774,6.5454168,trapped
150568,15.637912,8.6745024,6.7209816,trapped
150569,9.7543669,8.5248299,6.6935859,trapped
150570,0.53445852,7.0122304,0.50118077,trapped
150571,0.53940701,7.0176568,0.97206748,trapped
150572,0.55031836,7.0201459,1.4632858,trapped
150573,0.82536697,7.0415196,1.7607008,trapped
150574,0.56701845,7.0269198,2.2126913,trapped
150575,0.69664788,7.0004673,2.5942719,trapped
150576,0.67700988,7.0250826,2.9719415,trapped
150577,0.631329,7.0217481,3.3944993,trapped
150578,0.60490829,7.0320449,3.888293,trapped
150579,1.2105167,7.182466,3.7163956,trapped
150580,0.77708322,7.0968533,4.2918825,trapped
150581,0.61801517,7.0892019,4.7986112,trapped
150582,1.2124945,7.2777853,4.726438,trapped
150583,0.73228896,7.1724501,5.2283554,trapped
150584,0.73307669,7.2039995,5.6535048,trapped
150585,1.4640121,7.4360948,5.2683768,trapped
150586,0.73910838,7.1737685,5.9893379,trapped
150587,0.78559816,7.2768497,6.07792,trapped
150588,2.1257038,7.626565,5.4458265,trapped
150589,0.63807011,7.367415,6.6595535,trapped
150590,1.889287,7.7711401,5.8731484,trapped
150591,3.0346878,8.1170349,5.4952517,trapped
150592,3.2700059,8.0108042,5.7100501,trapped
150593,2.1779099,7.8138576,6.2757273,trapped
150594,3.861342,8.3794899,5.8869491,trapped
150595,5.1645513,8.2981777,5.6125121,trapped
150596,2.5595171,8.0904169,6.2812123,trapped
150597,5.0054526,8.4138584,5.9976258,trapped
150598,6.2302198,8.6381102,5.7501659,trapped
150599,5.5588827,8.5497837,6.0640965,trapped
150600,8.3895969,8.5609388,5.9336658,trapped
150601,5.385581,8.5428162,6.7274489,trapped
150602,10.012646,8.7405043,5.9379892,trapped
150603,7.0916252,8.625412,6.0437336,trapped
150604,7.577518,8.7417994,6.6086221,trapped
150605,11.735973,8.8925943,5.9416094,trapped
150606,8.1624269,8.7920284,6.7004404,trapped
150607,14.386632,9.0454826,5.9025159,trapped
150608,17.417934,8.9268932,5.9495683,trapped
150609,9.6486206,8.8972826,6.7164912,trapped
150610,17.763496,8.9537964,6.6784577,trapped
150611,11.562337,8.8977442,6.6886897,trapped
150612,16.555153,8.7613583,5.8148608,trapped
150613,21.471643,9.0303774,6.6249413,trapped
150614,13.256797,8.8995619,6.7258711,trapped
150615,4.4135184,8.9028215,6.6918726,trapped
150616,25.280571,9.2452049,6.5876904,trapped
150617,20.553484,9.1504841,6.5535975,trapped
150618,6.5398755,8.7728987,6.6785045,trapped
150619,27.302067,9.0873518,6.551158,trapped
150620,6.1294794,8.7518158,6.6922736,trapped
150621,32.16658,9.0703373,6.5763483,trapped
150622,29.721001,9.1474762,6.6120882,trapped
150623,24.358641,9.050477,6.5653987,trapped
150624,16.242849,8.8694868,6.5920739,trapped
150625,13.917838,8.7564726,6.6872315,trapped
150626,6.80198,8.6608944,6.7162838,trapped
150627,23.51466,9.0286493,6.6316891,trapped
150628,16.237429,8.8547163,6.5960188,trapped
150629,9.8110104,8.7528725,6.7013178,trapped
150630,0.52935064,7.5071998,0.49984685,trapped
150631,0.54549074,7.511178,0.96816283,trapped
150632,0.54928738,7.5127549,1.4553609,trapped
150633,0.80173296,7.5254407,1.7823553,trapped
150634,0.59670097,7.5184669,2.1845593,trapped
150635,0.67982578,7.5147719,2.6002328,trapped
150636,0.83901972,7.5252371,2.9096403,trapped
150637,0.62874252,7.5060573,3.3949528,trapped
150638,0.76049089,7.5361123,3.8089454,trapped
150639,1.3248534,7.6262388,3.6757083,trapped
150640,0.68209171,7.5541182,4.3571591,trapped
150641,1.0559776,7.6594625,4.5110483,trapped
150642,1.4714341,7.795651,4.3303237,trapped
150643,0.74387461,7.6311798,5.1304488,trapped
150644,1.712177,7.8890958,4.7614198,trapped
150645,1.69959,7.9076452,5.0689306,trapped
150646,1.1388551,7.6896734,5.7140841,trapped
150647,2.4876878,8.083293,5.0772762,trapped
150648,1.8952212,8.1164408,5.5465121,trapped
150649,1.403227,7.8072028,5.8171358,trapped
150650,0.84291607,7.9287586,6.3230128,trapped
150651,1.9964191,8.0487509,6.6148057,trapped
150652,1.961025,8.3546181,6.1779494,trapped
150653,0.93052971,8.0445433,6.9818563,trapped
150654,1.0788814,8.1393347,6.9364257,trapped
150655,4.3265886,8.6234026,5.7239332,trapped
150656,1.2811385,8.2960186,6.9136658,trapped
150657,4.1936302,8.6180058,6.6122384,trapped
150658,2.0045161,8.152523,6.8224425,trapped
150659,3.8917034,8.564559,6.6897783,trapped
150660,7.7230754,8.8091545,5.9001079,trapped
150661,5.0087433,8.6936531,6.7345839,trapped
150662,7.2169304,9.1335535,6.773561,trapped
150663,1.6746109,8.5654192,6.8167696,trapped
150664,2.5469787,8.5320711,6.6849113,trapped
150665,10.65182,8.9641333,6.0024924,trapped
150666,3.0934551,8.7448416,6.666995,trapped
150667,8.0064983,9.0703745,6.6713762,trapped
150668,13.84294,9.1371765,5.9707866,trapped
150669,8.4292545,9.1340895,6.701457,trapped
150670,12.923729,8.937047,6.737433,trapped
150671,3.854388,8.8659716,6.7066879,trapped
150672,18.860146,9.0948839,6.5978427,trapped
150673,19.463951,8.9064817,5.8533597,trapped
150674,18.290655,9.1900692,6.6763172,trapped
150675,6.2983899,9.2542973,6.751708,trapped
150676,26.501894,9.0523634,5.9146552,trapped
150677,20.742439,9.2213259,6.5518985,trapped
150678,19.100742,9.0144796,6.6124768,trapped
150679,19.864002,9.2867012,5.8861356,trapped
150680,5.9382548,8.8447628,6.7113347,trapped
150681,32.577526,9.1848907,6.5641851,trapped
150682,30.479761,9.2616291,6.5110345,trapped
150683,28.742064,9.2327318,6.5496979,trapped
150684,16.548426,9.0151119,6.6370397,trapped
150685,14.196466,8.9801054,6.7158794,trapped
150686,8.7645521,8.9406223,6.7453623,trapped
150687,25.608204,9.168992,6.597753,trapped
150688,16.288939,8.9712839,6.5958819,trapped
150689,11.055036,8.9698219,6.7333789,trapped
150690,0.53033888,8.0036983,0.49947411,trapped
150691,0.53890651,8.0057106,0.96686935,trapped
150692,0.55063432,8.0084848,1.4503506,trapped
150693,0.82343543,8.0187235,1.7726848,trapped
150694,0.57982498,8.0045528,2.1882997,trapped
150695,0.64052552,8.0140934,2.6202066,trapped
150696,0.68825632,8.0309544,2.9901314,trapped
150697,0.59539109,8.0104008,3.4291553,trapped
150698,0.61219144,8.0321321,3.8957641,trapped
150699,1.1893425,8.0866299,3.7468746,trapped
150700,0.71810067,8.0869036,4.3767123,trapped
150701,0.61493021,8.0702047,4.8224826,trapped
150702,1.1865859,8.2033253,4.6874127,trapped
150703,0.77834624,8.0965118,5.2119694,trapped
150704,0.72105795,8.1407843,5.6431055,trapped
150705,1.3839306,8.2725916,5.383081,trapped
150706,0.64050776,8.0931377,6.0356464,trapped
150707,1.1593931,8.2988949,5.9294138,trapped
150708,2.2243834,8.4686928,5.4215808,trapped
150709,0.66670787,8.2881413,6.8058195,trapped
