time_s,relative_time_after_impact_s,x_m,y_positive_m,y_negative_m
3.800000000000000266e+00,2.000000000000000000e+00,-5.802361369132995605e-01,1.408449709415435791e-01,-1.408449709415435791e-01
3.800000000000000266e+00,2.000000000000000000e+00,-5.731682181358337402e-01,1.407445818185806274e-01,-1.407445818185806274e-01
3.800000000000000266e+00,2.000000000000000000e+00,-5.661002397537231445e-01,1.410498768091201782e-01,-1.410498768091201782e-01
3.800000000000000266e+00,2.000000000000000000e+00,-5.590323209762573242e-01,1.409917175769805908e-01,-1.409917175769805908e-01
3.800000000000000266e+00,2.000000000000000000e+00,-5.519644021987915039e-01,1.409173905849456787e-01,-1.409173905849456787e-01
3.800000000000000266e+00,2.000000000000000000e+00,-5.448964238166809082e-01,1.413096338510513306e-01,-1.413096338510513306e-01
3.800000000000000266e+00,2.000000000000000000e+00,-5.378285050392150879e-01,1.410139650106430054e-01,-1.410139650106430054e-01
3.800000000000000266e+00,2.000000000000000000e+00,-5.307605266571044922e-01,1.410285234451293945e-01,-1.410285234451293945e-01
3.800000000000000266e+00,2.000000000000000000e+00,-5.236926078796386719e-01,1.408293098211288452e-01,-1.408293098211288452e-01
3.800000000000000266e+00,2.000000000000000000e+00,-5.166246891021728516e-01,1.410833746194839478e-01,-1.410833746194839478e-01
3.800000000000000266e+00,2.000000000000000000e+00,-5.095567107200622559e-01,1.405668556690216064e-01,-1.405668556690216064e-01
3.800000000000000266e+00,2.000000000000000000e+00,-5.024887919425964355e-01,1.411395072937011719e-01,-1.411395072937011719e-01
3.800000000000000266e+00,2.000000000000000000e+00,-4.954208433628082275e-01,1.406914740800857544e-01,-1.406914740800857544e-01
3.800000000000000266e+00,2.000000000000000000e+00,-4.883528947830200195e-01,1.411481797695159912e-01,-1.411481797695159912e-01
3.800000000000000266e+00,2.000000000000000000e+00,-4.812849760055541992e-01,1.403530985116958618e-01,-1.403530985116958618e-01
3.800000000000000266e+00,2.000000000000000000e+00,-4.742170572280883789e-01,1.409043818712234497e-01,-1.409043818712234497e-01
3.800000000000000266e+00,2.000000000000000000e+00,-4.671490788459777832e-01,1.406430304050445557e-01,-1.406430304050445557e-01
3.800000000000000266e+00,2.000000000000000000e+00,-4.600811004638671875e-01,1.409095674753189087e-01,-1.409095674753189087e-01
3.800000000000000266e+00,2.000000000000000000e+00,-4.530131816864013672e-01,1.410976201295852661e-01,-1.410976201295852661e-01
3.800000000000000266e+00,2.000000000000000000e+00,-4.459452629089355469e-01,1.408461332321166992e-01,-1.408461332321166992e-01
3.800000000000000266e+00,2.000000000000000000e+00,-4.388773441314697266e-01,1.414106488227844238e-01,-1.414106488227844238e-01
3.800000000000000266e+00,2.000000000000000000e+00,-4.318093657493591309e-01,1.410720199346542358e-01,-1.410720199346542358e-01
3.800000000000000266e+00,2.000000000000000000e+00,-4.247413873672485352e-01,1.413816362619400024e-01,-1.413816362619400024e-01
3.800000000000000266e+00,2.000000000000000000e+00,-4.176734685897827148e-01,1.410582959651947021e-01,-1.410582959651947021e-01
3.800000000000000266e+00,2.000000000000000000e+00,-4.106055498123168945e-01,1.409537792205810547e-01,-1.409537792205810547e-01
3.800000000000000266e+00,2.000000000000000000e+00,-4.035376310348510742e-01,1.408933103084564209e-01,-1.408933103084564209e-01
3.800000000000000266e+00,2.000000000000000000e+00,-3.964696526527404785e-01,1.409024745225906372e-01,-1.409024745225906372e-01
3.800000000000000266e+00,2.000000000000000000e+00,-3.894016742706298828e-01,1.402219831943511963e-01,-1.402219831943511963e-01
3.800000000000000266e+00,2.000000000000000000e+00,-3.823337554931640625e-01,1.406755596399307251e-01,-1.406755596399307251e-01
3.800000000000000266e+00,2.000000000000000000e+00,-3.752658367156982422e-01,1.405940651893615723e-01,-1.405940651893615723e-01
3.800000000000000266e+00,2.000000000000000000e+00,-3.681979179382324219e-01,1.408382952213287354e-01,-1.408382952213287354e-01
3.800000000000000266e+00,2.000000000000000000e+00,-3.611299395561218262e-01,1.407130956649780273e-01,-1.407130956649780273e-01
3.800000000000000266e+00,2.000000000000000000e+00,-3.540619611740112305e-01,1.408421546220779419e-01,-1.408421546220779419e-01
3.800000000000000266e+00,2.000000000000000000e+00,-3.469940423965454102e-01,1.404955387115478516e-01,-1.404955387115478516e-01
3.800000000000000266e+00,2.000000000000000000e+00,-3.399261236190795898e-01,1.411930322647094727e-01,-1.411930322647094727e-01
3.800000000000000266e+00,2.000000000000000000e+00,-3.328582048416137695e-01,1.404159218072891235e-01,-1.404159218072891235e-01
3.800000000000000266e+00,2.000000000000000000e+00,-3.257902264595031738e-01,1.405697613954544067e-01,-1.405697613954544067e-01
3.800000000000000266e+00,2.000000000000000000e+00,-3.187222480773925781e-01,1.404901593923568726e-01,-1.404901593923568726e-01
3.800000000000000266e+00,2.000000000000000000e+00,-3.116543292999267578e-01,1.409215331077575684e-01,-1.409215331077575684e-01
3.800000000000000266e+00,2.000000000000000000e+00,-3.045864105224609375e-01,1.410487592220306396e-01,-1.410487592220306396e-01
3.800000000000000266e+00,2.000000000000000000e+00,-2.975184917449951172e-01,1.408091783523559570e-01,-1.408091783523559570e-01
3.800000000000000266e+00,2.000000000000000000e+00,-2.904505133628845215e-01,1.399688720703125000e-01,-1.399688720703125000e-01
3.800000000000000266e+00,2.000000000000000000e+00,-2.833825349807739258e-01,1.399322152137756348e-01,-1.399322152137756348e-01
3.800000000000000266e+00,2.000000000000000000e+00,-2.763146162033081055e-01,1.401383727788925171e-01,-1.401383727788925171e-01
3.800000000000000266e+00,2.000000000000000000e+00,-2.692466974258422852e-01,1.400882899761199951e-01,-1.400882899761199951e-01
3.800000000000000266e+00,2.000000000000000000e+00,-2.621787786483764648e-01,1.388671547174453735e-01,-1.388671547174453735e-01
3.800000000000000266e+00,2.000000000000000000e+00,-2.551108002662658691e-01,1.399327963590621948e-01,-1.399327963590621948e-01
3.800000000000000266e+00,2.000000000000000000e+00,-2.480428218841552734e-01,1.395795196294784546e-01,-1.395795196294784546e-01
3.800000000000000266e+00,2.000000000000000000e+00,-2.409749031066894531e-01,1.401949971914291382e-01,-1.401949971914291382e-01
3.800000000000000266e+00,2.000000000000000000e+00,-2.339069843292236328e-01,1.393556445837020874e-01,-1.393556445837020874e-01
3.800000000000000266e+00,2.000000000000000000e+00,-2.268390655517578125e-01,1.405915021896362305e-01,-1.405915021896362305e-01
3.800000000000000266e+00,2.000000000000000000e+00,-2.197710871696472168e-01,1.387461572885513306e-01,-1.387461572885513306e-01
3.800000000000000266e+00,2.000000000000000000e+00,-2.127031087875366211e-01,1.406097412109375000e-01,-1.406097412109375000e-01
3.800000000000000266e+00,2.000000000000000000e+00,-2.056351900100708008e-01,1.406301259994506836e-01,-1.406301259994506836e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.985672712326049805e-01,1.408809870481491089e-01,-1.408809870481491089e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.914993524551391602e-01,1.403706371784210205e-01,-1.403706371784210205e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.844313740730285645e-01,1.380520462989807129e-01,-1.380520462989807129e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.773633956909179688e-01,1.386762410402297974e-01,-1.386762410402297974e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.702954769134521484e-01,1.382461786270141602e-01,-1.382461786270141602e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.632275581359863281e-01,1.380327492952346802e-01,-1.380327492952346802e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.561596393585205078e-01,1.379368901252746582e-01,-1.379368901252746582e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.490916609764099121e-01,1.378506273031234741e-01,-1.378506273031234741e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.420236825942993164e-01,1.366774290800094604e-01,-1.366774290800094604e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.349557638168334961e-01,1.380340158939361572e-01,-1.380340158939361572e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.278878450393676758e-01,1.385415494441986084e-01,-1.385415494441986084e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.208199262619018555e-01,1.377281397581100464e-01,-1.377281397581100464e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.137519478797912598e-01,1.369564831256866455e-01,-1.369564831256866455e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.066839694976806641e-01,1.387223750352859497e-01,-1.387223750352859497e-01
3.800000000000000266e+00,2.000000000000000000e+00,-9.961605072021484375e-02,1.370484381914138794e-01,-1.370484381914138794e-01
3.800000000000000266e+00,2.000000000000000000e+00,-9.254813194274902344e-02,1.394470483064651489e-01,-1.394470483064651489e-01
3.800000000000000266e+00,2.000000000000000000e+00,-8.548021316528320312e-02,1.372398138046264648e-01,-1.372398138046264648e-01
3.800000000000000266e+00,2.000000000000000000e+00,-7.841223478317260742e-02,1.371547728776931763e-01,-1.371547728776931763e-01
3.800000000000000266e+00,2.000000000000000000e+00,-7.134425640106201172e-02,1.371490955352783203e-01,-1.371490955352783203e-01
3.800000000000000266e+00,2.000000000000000000e+00,-6.427633762359619141e-02,1.371866166591644287e-01,-1.371866166591644287e-01
3.800000000000000266e+00,2.000000000000000000e+00,-5.720841884613037109e-02,1.372710168361663818e-01,-1.372710168361663818e-01
3.800000000000000266e+00,2.000000000000000000e+00,-5.014050006866455078e-02,1.376309245824813843e-01,-1.376309245824813843e-01
3.800000000000000266e+00,2.000000000000000000e+00,-4.307252168655395508e-02,1.370269954204559326e-01,-1.370269954204559326e-01
3.800000000000000266e+00,2.000000000000000000e+00,-3.600454330444335938e-02,1.381934881210327148e-01,-1.381934881210327148e-01
3.800000000000000266e+00,2.000000000000000000e+00,-2.893662452697753906e-02,1.370523124933242798e-01,-1.370523124933242798e-01
3.800000000000000266e+00,2.000000000000000000e+00,-2.186870574951171875e-02,1.377075314521789551e-01,-1.377075314521789551e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.480078697204589844e-02,1.380798518657684326e-01,-1.380798518657684326e-01
3.800000000000000266e+00,2.000000000000000000e+00,-7.732808589935302734e-03,1.388172209262847900e-01,-1.388172209262847900e-01
3.800000000000000266e+00,2.000000000000000000e+00,-6.648302078247070312e-04,1.381138265132904053e-01,-1.381138265132904053e-01
3.800000000000000266e+00,2.000000000000000000e+00,6.403088569641113281e-03,1.376391053199768066e-01,-1.376391053199768066e-01
3.800000000000000266e+00,2.000000000000000000e+00,1.347100734710693359e-02,2.030268311500549316e-01,-2.030268311500549316e-01
3.800000000000000266e+00,2.000000000000000000e+00,2.053892612457275391e-02,2.189398258924484253e-01,-2.189398258924484253e-01
3.800000000000000266e+00,2.000000000000000000e+00,2.760690450668334961e-02,2.228785306215286255e-01,-2.228785306215286255e-01
3.800000000000000266e+00,2.000000000000000000e+00,3.467488288879394531e-02,2.294890135526657104e-01,-2.294890135526657104e-01
3.800000000000000266e+00,2.000000000000000000e+00,4.174280166625976562e-02,2.377541065216064453e-01,-2.377541065216064453e-01
3.800000000000000266e+00,2.000000000000000000e+00,4.881072044372558594e-02,2.395319491624832153e-01,-2.395319491624832153e-01
3.800000000000000266e+00,2.000000000000000000e+00,5.587863922119140625e-02,2.424355447292327881e-01,-2.424355447292327881e-01
3.800000000000000266e+00,2.000000000000000000e+00,6.294661760330200195e-02,2.434511482715606689e-01,-2.434511482715606689e-01
3.800000000000000266e+00,2.000000000000000000e+00,7.001459598541259766e-02,2.476609498262405396e-01,-2.476609498262405396e-01
3.800000000000000266e+00,2.000000000000000000e+00,7.708251476287841797e-02,2.458083331584930420e-01,-2.458083331584930420e-01
3.800000000000000266e+00,2.000000000000000000e+00,8.415043354034423828e-02,2.502404749393463135e-01,-2.502404749393463135e-01
3.800000000000000266e+00,2.000000000000000000e+00,9.121835231781005859e-02,2.500284910202026367e-01,-2.500284910202026367e-01
3.800000000000000266e+00,2.000000000000000000e+00,9.828633069992065430e-02,2.510139942169189453e-01,-2.510139942169189453e-01
3.800000000000000266e+00,2.000000000000000000e+00,1.053543090820312500e-01,2.478158622980117798e-01,-2.478158622980117798e-01
3.800000000000000266e+00,2.000000000000000000e+00,1.124222278594970703e-01,2.497286498546600342e-01,-2.497286498546600342e-01
3.800000000000000266e+00,2.000000000000000000e+00,1.194901466369628906e-01,2.486648410558700562e-01,-2.486648410558700562e-01
3.800000000000000266e+00,2.000000000000000000e+00,1.265580654144287109e-01,2.484086304903030396e-01,-2.484086304903030396e-01
3.800000000000000266e+00,2.000000000000000000e+00,1.336260437965393066e-01,2.453428059816360474e-01,-2.453428059816360474e-01
3.800000000000000266e+00,2.000000000000000000e+00,1.406940221786499023e-01,2.412217110395431519e-01,-2.412217110395431519e-01
3.800000000000000266e+00,2.000000000000000000e+00,1.477619409561157227e-01,2.373277842998504639e-01,-2.373277842998504639e-01
3.800000000000000266e+00,2.000000000000000000e+00,1.548298597335815430e-01,2.355367094278335571e-01,-2.355367094278335571e-01
3.800000000000000266e+00,2.000000000000000000e+00,1.618977785110473633e-01,2.332904785871505737e-01,-2.332904785871505737e-01
3.800000000000000266e+00,2.000000000000000000e+00,1.689657568931579590e-01,2.279288023710250854e-01,-2.279288023710250854e-01
3.800000000000000266e+00,2.000000000000000000e+00,1.760337352752685547e-01,2.252823263406753540e-01,-2.252823263406753540e-01
3.800000000000000266e+00,2.000000000000000000e+00,1.831016540527343750e-01,2.185428887605667114e-01,-2.185428887605667114e-01
3.800000000000000266e+00,2.000000000000000000e+00,1.901695728302001953e-01,2.118916362524032593e-01,-2.118916362524032593e-01
3.800000000000000266e+00,2.000000000000000000e+00,1.972374916076660156e-01,2.096843868494033813e-01,-2.096843868494033813e-01
3.800000000000000266e+00,2.000000000000000000e+00,2.043054699897766113e-01,2.035331428050994873e-01,-2.035331428050994873e-01
3.800000000000000266e+00,2.000000000000000000e+00,2.113734483718872070e-01,1.921031475067138672e-01,-1.921031475067138672e-01
3.800000000000000266e+00,2.000000000000000000e+00,2.184413671493530273e-01,1.833114027976989746e-01,-1.833114027976989746e-01
3.800000000000000266e+00,2.000000000000000000e+00,2.255092859268188477e-01,1.756702661514282227e-01,-1.756702661514282227e-01
3.800000000000000266e+00,2.000000000000000000e+00,2.325772047042846680e-01,1.619424968957901001e-01,-1.619424968957901001e-01
3.800000000000000266e+00,2.000000000000000000e+00,2.396451830863952637e-01,1.576860398054122925e-01,-1.576860398054122925e-01
3.800000000000000266e+00,2.000000000000000000e+00,2.467131614685058594e-01,1.378259211778640747e-01,-1.378259211778640747e-01
3.800000000000000266e+00,2.000000000000000000e+00,2.537810802459716797e-01,1.314930319786071777e-01,-1.314930319786071777e-01
3.800000000000000266e+00,2.000000000000000000e+00,2.608489990234375000e-01,1.182314977049827576e-01,-1.182314977049827576e-01
3.800000000000000266e+00,2.000000000000000000e+00,2.679169178009033203e-01,9.951457381248474121e-02,-9.951457381248474121e-02
3.800000000000000266e+00,2.000000000000000000e+00,2.749848961830139160e-01,7.153180241584777832e-02,-7.153180241584777832e-02
3.800000000000000266e+00,2.000000000000000000e+00,2.820528745651245117e-01,4.520412907004356384e-02,-4.520412907004356384e-02
4.800000000000000711e+00,3.000000000000000888e+00,-1.476484298706054688e+00,1.181616708636283875e-01,-1.181616708636283875e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.469278097152709961e+00,1.323798000812530518e-01,-1.323798000812530518e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.462072014808654785e+00,1.362919956445693970e-01,-1.362919956445693970e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.454865932464599609e+00,1.363289803266525269e-01,-1.363289803266525269e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.447659730911254883e+00,1.373430490493774414e-01,-1.373430490493774414e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.440453529357910156e+00,1.381977945566177368e-01,-1.381977945566177368e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.433247447013854980e+00,1.466914415359497070e-01,-1.466914415359497070e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.426041364669799805e+00,1.456756740808486938e-01,-1.456756740808486938e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.418835163116455078e+00,1.400061249732971191e-01,-1.400061249732971191e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.411628961563110352e+00,1.478811800479888916e-01,-1.478811800479888916e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.404422879219055176e+00,1.461437046527862549e-01,-1.461437046527862549e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.397216796875000000e+00,1.456429958343505859e-01,-1.456429958343505859e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.390010595321655273e+00,1.465001702308654785e-01,-1.465001702308654785e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.382804393768310547e+00,1.405933946371078491e-01,-1.405933946371078491e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.375598311424255371e+00,1.480146944522857666e-01,-1.480146944522857666e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.368392229080200195e+00,1.480477750301361084e-01,-1.480477750301361084e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.361186027526855469e+00,1.443984806537628174e-01,-1.443984806537628174e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.353979825973510742e+00,1.479520350694656372e-01,-1.479520350694656372e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.346773743629455566e+00,1.426356583833694458e-01,-1.426356583833694458e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.339567661285400391e+00,1.485172957181930542e-01,-1.485172957181930542e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.332361459732055664e+00,1.413728892803192139e-01,-1.413728892803192139e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.325155258178710938e+00,1.458256840705871582e-01,-1.458256840705871582e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.317949175834655762e+00,1.433336734771728516e-01,-1.433336734771728516e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.310743093490600586e+00,1.479045450687408447e-01,-1.479045450687408447e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.303536891937255859e+00,1.416387259960174561e-01,-1.416387259960174561e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.296330690383911133e+00,1.424615085124969482e-01,-1.424615085124969482e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.289124608039855957e+00,1.420511007308959961e-01,-1.420511007308959961e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.281918525695800781e+00,1.472396850585937500e-01,-1.472396850585937500e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.274712324142456055e+00,1.416134834289550781e-01,-1.416134834289550781e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.267506122589111328e+00,1.420773714780807495e-01,-1.420773714780807495e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.260300040245056152e+00,1.429781615734100342e-01,-1.429781615734100342e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.253093957901000977e+00,1.423396766185760498e-01,-1.423396766185760498e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.245887756347656250e+00,1.438931524753570557e-01,-1.438931524753570557e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.238681554794311523e+00,1.459833085536956787e-01,-1.459833085536956787e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.231475472450256348e+00,1.423591375350952148e-01,-1.423591375350952148e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.224269270896911621e+00,1.466842740774154663e-01,-1.466842740774154663e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.217063188552856445e+00,1.413955688476562500e-01,-1.413955688476562500e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.209856986999511719e+00,1.446671485900878906e-01,-1.446671485900878906e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.202650904655456543e+00,1.416677534580230713e-01,-1.416677534580230713e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.195444703102111816e+00,1.449087262153625488e-01,-1.449087262153625488e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.188238620758056641e+00,1.450496315956115723e-01,-1.450496315956115723e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.181032419204711914e+00,1.416163444519042969e-01,-1.416163444519042969e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.173826336860656738e+00,1.440453231334686279e-01,-1.440453231334686279e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.166620135307312012e+00,1.419073343276977539e-01,-1.419073343276977539e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.159414052963256836e+00,1.413770020008087158e-01,-1.413770020008087158e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.152207851409912109e+00,1.451655030250549316e-01,-1.451655030250549316e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.145001769065856934e+00,1.410235911607742310e-01,-1.410235911607742310e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.137795567512512207e+00,1.413370817899703979e-01,-1.413370817899703979e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.130589485168457031e+00,1.426142156124114990e-01,-1.426142156124114990e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.123383283615112305e+00,1.415394991636276245e-01,-1.415394991636276245e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.116177201271057129e+00,1.450630277395248413e-01,-1.450630277395248413e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.108970999717712402e+00,1.416677236557006836e-01,-1.416677236557006836e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.101764917373657227e+00,1.431124806404113770e-01,-1.431124806404113770e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.094558715820312500e+00,1.418577134609222412e-01,-1.418577134609222412e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.087352514266967773e+00,1.410668641328811646e-01,-1.410668641328811646e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.080146431922912598e+00,1.418655663728713989e-01,-1.418655663728713989e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.072940349578857422e+00,1.411271989345550537e-01,-1.411271989345550537e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.065734148025512695e+00,1.414510309696197510e-01,-1.414510309696197510e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.058527946472167969e+00,1.412508934736251831e-01,-1.412508934736251831e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.051321864128112793e+00,1.408702582120895386e-01,-1.408702582120895386e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.044115781784057617e+00,1.412775218486785889e-01,-1.412775218486785889e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.036909580230712891e+00,1.408293694257736206e-01,-1.408293694257736206e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.029703378677368164e+00,1.414260119199752808e-01,-1.414260119199752808e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.022497296333312988e+00,1.409049779176712036e-01,-1.409049779176712036e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.015291213989257812e+00,1.410135477781295776e-01,-1.410135477781295776e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.008085012435913086e+00,1.415219902992248535e-01,-1.415219902992248535e-01
4.800000000000000711e+00,3.000000000000000888e+00,-1.000878810882568359e+00,1.413464248180389404e-01,-1.413464248180389404e-01
4.800000000000000711e+00,3.000000000000000888e+00,-9.936727285385131836e-01,1.412838995456695557e-01,-1.412838995456695557e-01
4.800000000000000711e+00,3.000000000000000888e+00,-9.864665865898132324e-01,1.412096917629241943e-01,-1.412096917629241943e-01
4.800000000000000711e+00,3.000000000000000888e+00,-9.792604446411132812e-01,1.412027329206466675e-01,-1.412027329206466675e-01
4.800000000000000711e+00,3.000000000000000888e+00,-9.720542430877685547e-01,1.412701606750488281e-01,-1.412701606750488281e-01
4.800000000000000711e+00,3.000000000000000888e+00,-9.648481607437133789e-01,1.409644484519958496e-01,-1.409644484519958496e-01
4.800000000000000711e+00,3.000000000000000888e+00,-9.576419591903686523e-01,1.416292637586593628e-01,-1.416292637586593628e-01
4.800000000000000711e+00,3.000000000000000888e+00,-9.504358768463134766e-01,1.407626718282699585e-01,-1.407626718282699585e-01
4.800000000000000711e+00,3.000000000000000888e+00,-9.432296752929687500e-01,1.404691040515899658e-01,-1.404691040515899658e-01
4.800000000000000711e+00,3.000000000000000888e+00,-9.360235929489135742e-01,1.409730017185211182e-01,-1.409730017185211182e-01
4.800000000000000711e+00,3.000000000000000888e+00,-9.288173913955688477e-01,1.410574316978454590e-01,-1.410574316978454590e-01
4.800000000000000711e+00,3.000000000000000888e+00,-9.216113090515136719e-01,1.413836032152175903e-01,-1.413836032152175903e-01
4.800000000000000711e+00,3.000000000000000888e+00,-9.144051074981689453e-01,1.407412141561508179e-01,-1.407412141561508179e-01
4.800000000000000711e+00,3.000000000000000888e+00,-9.071990251541137695e-01,1.413296610116958618e-01,-1.413296610116958618e-01
4.800000000000000711e+00,3.000000000000000888e+00,-8.999928236007690430e-01,1.409864723682403564e-01,-1.409864723682403564e-01
4.800000000000000711e+00,3.000000000000000888e+00,-8.927867412567138672e-01,1.407777220010757446e-01,-1.407777220010757446e-01
4.800000000000000711e+00,3.000000000000000888e+00,-8.855805397033691406e-01,1.417188495397567749e-01,-1.417188495397567749e-01
4.800000000000000711e+00,3.000000000000000888e+00,-8.783744573593139648e-01,1.408293396234512329e-01,-1.408293396234512329e-01
4.800000000000000711e+00,3.000000000000000888e+00,-8.711682558059692383e-01,1.417251527309417725e-01,-1.417251527309417725e-01
4.800000000000000711e+00,3.000000000000000888e+00,-8.639621734619140625e-01,1.419708579778671265e-01,-1.419708579778671265e-01
4.800000000000000711e+00,3.000000000000000888e+00,-8.567559719085693359e-01,1.410088837146759033e-01,-1.410088837146759033e-01
4.800000000000000711e+00,3.000000000000000888e+00,-8.495498895645141602e-01,1.412440985441207886e-01,-1.412440985441207886e-01
4.800000000000000711e+00,3.000000000000000888e+00,-8.423436880111694336e-01,1.404037922620773315e-01,-1.404037922620773315e-01
4.800000000000000711e+00,3.000000000000000888e+00,-8.351376056671142578e-01,1.407110989093780518e-01,-1.407110989093780518e-01
4.800000000000000711e+00,3.000000000000000888e+00,-8.279314041137695312e-01,1.414407491683959961e-01,-1.414407491683959961e-01
4.800000000000000711e+00,3.000000000000000888e+00,-8.207253217697143555e-01,1.406364589929580688e-01,-1.406364589929580688e-01
4.800000000000000711e+00,3.000000000000000888e+00,-8.135191202163696289e-01,1.411084234714508057e-01,-1.411084234714508057e-01
4.800000000000000711e+00,3.000000000000000888e+00,-8.063130378723144531e-01,1.408842802047729492e-01,-1.408842802047729492e-01
4.800000000000000711e+00,3.000000000000000888e+00,-7.991068363189697266e-01,1.406867057085037231e-01,-1.406867057085037231e-01
4.800000000000000711e+00,3.000000000000000888e+00,-7.919007539749145508e-01,1.412084400653839111e-01,-1.412084400653839111e-01
4.800000000000000711e+00,3.000000000000000888e+00,-7.846945524215698242e-01,1.411492824554443359e-01,-1.411492824554443359e-01
4.800000000000000711e+00,3.000000000000000888e+00,-7.774884700775146484e-01,1.415578573942184448e-01,-1.415578573942184448e-01
4.800000000000000711e+00,3.000000000000000888e+00,-7.702822685241699219e-01,1.414670348167419434e-01,-1.414670348167419434e-01
4.800000000000000711e+00,3.000000000000000888e+00,-7.630761861801147461e-01,1.409211456775665283e-01,-1.409211456775665283e-01
4.800000000000000711e+00,3.000000000000000888e+00,-7.558699846267700195e-01,1.406949460506439209e-01,-1.406949460506439209e-01
4.800000000000000711e+00,3.000000000000000888e+00,-7.486639022827148438e-01,1.408464610576629639e-01,-1.408464610576629639e-01
