time_s,relative_time_after_impact_s,x_m,z_m
3.000000000000000000e+00,1.199999999999999956e+00,-7.751615047454833984e-01,3.926868736743927002e-01
3.000000000000000000e+00,1.199999999999999956e+00,-7.683153748512268066e-01,3.912366330623626709e-01
3.000000000000000000e+00,1.199999999999999956e+00,-7.614692449569702148e-01,3.872753083705902100e-01
3.000000000000000000e+00,1.199999999999999956e+00,-7.546231746673583984e-01,3.839713037014007568e-01
3.000000000000000000e+00,1.199999999999999956e+00,-7.477771043777465820e-01,3.818680047988891602e-01
3.000000000000000000e+00,1.199999999999999956e+00,-7.409309744834899902e-01,3.789233267307281494e-01
3.000000000000000000e+00,1.199999999999999956e+00,-7.340848445892333984e-01,3.753284811973571777e-01
3.000000000000000000e+00,1.199999999999999956e+00,-7.272387742996215820e-01,3.725520372390747070e-01
3.000000000000000000e+00,1.199999999999999956e+00,-7.203927040100097656e-01,3.691706955432891846e-01
3.000000000000000000e+00,1.199999999999999956e+00,-7.135465741157531738e-01,3.682977557182312012e-01
3.000000000000000000e+00,1.199999999999999956e+00,-7.067004442214965820e-01,3.634648323059082031e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.998543739318847656e-01,3.618977665901184082e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.930083036422729492e-01,3.587669730186462402e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.861621737480163574e-01,3.568391203880310059e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.793160438537597656e-01,3.531998395919799805e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.724699735641479492e-01,3.502053022384643555e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.656239032745361328e-01,3.486880064010620117e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.587777733802795410e-01,3.445883691310882568e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.519316434860229492e-01,3.429656326770782471e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.450855731964111328e-01,3.395143449306488037e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.382395029067993164e-01,3.366961181163787842e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.313933730125427246e-01,3.344144225120544434e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.245472431182861328e-01,3.311026394367218018e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.177011728286743164e-01,3.269388377666473389e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.108551025390625000e-01,3.254697024822235107e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.040089130401611328e-01,3.239702880382537842e-01
3.000000000000000000e+00,1.199999999999999956e+00,-5.971628427505493164e-01,3.194194436073303223e-01
3.000000000000000000e+00,1.199999999999999956e+00,-5.903167724609375000e-01,3.181377649307250977e-01
3.000000000000000000e+00,1.199999999999999956e+00,-5.834706425666809082e-01,3.162978887557983398e-01
3.000000000000000000e+00,1.199999999999999956e+00,-5.766245126724243164e-01,3.115462958812713623e-01
3.000000000000000000e+00,1.199999999999999956e+00,-5.697784423828125000e-01,3.089637756347656250e-01
3.000000000000000000e+00,1.199999999999999956e+00,-5.629323720932006836e-01,3.054270744323730469e-01
3.000000000000000000e+00,1.199999999999999956e+00,-5.560862421989440918e-01,3.020687103271484375e-01
3.000000000000000000e+00,1.199999999999999956e+00,-5.492401123046875000e-01,3.004246950149536133e-01
3.000000000000000000e+00,1.199999999999999956e+00,-5.423940420150756836e-01,2.986126840114593506e-01
3.000000000000000000e+00,1.199999999999999956e+00,-5.355479717254638672e-01,2.954375445842742920e-01
3.000000000000000000e+00,1.199999999999999956e+00,-5.287018418312072754e-01,2.920362353324890137e-01
3.000000000000000000e+00,1.199999999999999956e+00,-5.218557119369506836e-01,2.890732884407043457e-01
3.000000000000000000e+00,1.199999999999999956e+00,-5.150096416473388672e-01,2.851971387863159180e-01
3.000000000000000000e+00,1.199999999999999956e+00,-5.081635713577270508e-01,2.828028500080108643e-01
3.000000000000000000e+00,1.199999999999999956e+00,-5.013174414634704590e-01,2.795395851135253906e-01
3.000000000000000000e+00,1.199999999999999956e+00,-4.944713413715362549e-01,2.758550941944122314e-01
3.000000000000000000e+00,1.199999999999999956e+00,-4.876252412796020508e-01,2.747741937637329102e-01
3.000000000000000000e+00,1.199999999999999956e+00,-4.807791411876678467e-01,2.733176350593566895e-01
3.000000000000000000e+00,1.199999999999999956e+00,-4.739330410957336426e-01,2.686225175857543945e-01
3.000000000000000000e+00,1.199999999999999956e+00,-4.670869708061218262e-01,2.663630545139312744e-01
3.000000000000000000e+00,1.199999999999999956e+00,-4.602408409118652344e-01,2.633414268493652344e-01
3.000000000000000000e+00,1.199999999999999956e+00,-4.533947110176086426e-01,2.602175474166870117e-01
3.000000000000000000e+00,1.199999999999999956e+00,-4.465486407279968262e-01,2.579426169395446777e-01
3.000000000000000000e+00,1.199999999999999956e+00,-4.397025704383850098e-01,2.557978630065917969e-01
3.000000000000000000e+00,1.199999999999999956e+00,-4.328564405441284180e-01,2.518712580204010010e-01
3.000000000000000000e+00,1.199999999999999956e+00,-4.260103106498718262e-01,2.480798214673995972e-01
3.000000000000000000e+00,1.199999999999999956e+00,-4.191642403602600098e-01,2.471073120832443237e-01
3.000000000000000000e+00,1.199999999999999956e+00,-4.123181700706481934e-01,2.428738176822662354e-01
3.000000000000000000e+00,1.199999999999999956e+00,-4.054720401763916016e-01,2.405794709920883179e-01
3.000000000000000000e+00,1.199999999999999956e+00,-3.986259102821350098e-01,2.376644462347030640e-01
3.000000000000000000e+00,1.199999999999999956e+00,-3.917798399925231934e-01,2.346444278955459595e-01
3.000000000000000000e+00,1.199999999999999956e+00,-3.849337100982666016e-01,2.322946935892105103e-01
3.000000000000000000e+00,1.199999999999999956e+00,-3.780875802040100098e-01,2.307361364364624023e-01
3.000000000000000000e+00,1.199999999999999956e+00,-3.712415099143981934e-01,2.272119671106338501e-01
3.000000000000000000e+00,1.199999999999999956e+00,-3.643954396247863770e-01,2.232350707054138184e-01
3.000000000000000000e+00,1.199999999999999956e+00,-3.575493097305297852e-01,2.216204851865768433e-01
3.000000000000000000e+00,1.199999999999999956e+00,-3.507031798362731934e-01,2.174160033464431763e-01
3.000000000000000000e+00,1.199999999999999956e+00,-3.438571095466613770e-01,2.146977633237838745e-01
3.000000000000000000e+00,1.199999999999999956e+00,-3.370110392570495605e-01,2.116492837667465210e-01
3.000000000000000000e+00,1.199999999999999956e+00,-3.301649093627929688e-01,2.089373171329498291e-01
3.000000000000000000e+00,1.199999999999999956e+00,-3.233187794685363770e-01,2.047514915466308594e-01
3.000000000000000000e+00,1.199999999999999956e+00,-3.164727091789245605e-01,2.027136534452438354e-01
3.000000000000000000e+00,1.199999999999999956e+00,-3.096266388893127441e-01,2.014032900333404541e-01
3.000000000000000000e+00,1.199999999999999956e+00,-3.027805089950561523e-01,1.967110037803649902e-01
3.000000000000000000e+00,1.199999999999999956e+00,-2.959343791007995605e-01,1.932880282402038574e-01
3.000000000000000000e+00,1.199999999999999956e+00,-2.890883088111877441e-01,1.915226131677627563e-01
3.000000000000000000e+00,1.199999999999999956e+00,-2.822422385215759277e-01,1.898281872272491455e-01
3.000000000000000000e+00,1.199999999999999956e+00,-2.753961086273193359e-01,1.859438419342041016e-01
3.000000000000000000e+00,1.199999999999999956e+00,-2.685499787330627441e-01,1.828620284795761108e-01
3.000000000000000000e+00,1.199999999999999956e+00,-2.617039084434509277e-01,1.799069494009017944e-01
3.000000000000000000e+00,1.199999999999999956e+00,-2.548578381538391113e-01,1.772305667400360107e-01
3.000000000000000000e+00,1.199999999999999956e+00,-2.480117082595825195e-01,1.745780408382415771e-01
3.000000000000000000e+00,1.199999999999999956e+00,-2.411655783653259277e-01,1.718112081289291382e-01
3.000000000000000000e+00,1.199999999999999956e+00,-2.343195080757141113e-01,1.698977649211883545e-01
3.000000000000000000e+00,1.199999999999999956e+00,-2.274734377861022949e-01,1.645198315382003784e-01
3.000000000000000000e+00,1.199999999999999956e+00,-2.206273078918457031e-01,1.634977608919143677e-01
3.000000000000000000e+00,1.199999999999999956e+00,-2.137811779975891113e-01,1.589117646217346191e-01
3.000000000000000000e+00,1.199999999999999956e+00,-2.069351077079772949e-01,1.580354422330856323e-01
3.000000000000000000e+00,1.199999999999999956e+00,-2.000890374183654785e-01,1.544825136661529541e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.932429075241088867e-01,1.513282805681228638e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.863967776298522949e-01,1.488811820745468140e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.795507073402404785e-01,1.467975527048110962e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.727045774459838867e-01,1.417297273874282837e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.658584475517272949e-01,1.391870230436325073e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.590123772621154785e-01,1.381558775901794434e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.521663069725036621e-01,1.346403360366821289e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.453201770782470703e-01,1.314977556467056274e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.384740471839904785e-01,1.278539746999740601e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.316279768943786621e-01,1.260424256324768066e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.247819066047668457e-01,1.242231726646423340e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.179357767105102539e-01,1.201684921979904175e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.110896468162536621e-01,1.189501658082008362e-01
3.000000000000000000e+00,1.199999999999999956e+00,-1.042435765266418457e-01,1.153670251369476318e-01
3.000000000000000000e+00,1.199999999999999956e+00,-9.739750623703002930e-02,1.128027141094207764e-01
3.000000000000000000e+00,1.199999999999999956e+00,-9.055137634277343750e-02,1.111818328499794006e-01
3.000000000000000000e+00,1.199999999999999956e+00,-8.370524644851684570e-02,1.084272488951683044e-01
3.000000000000000000e+00,1.199999999999999956e+00,-7.685917615890502930e-02,1.060697361826896667e-01
3.000000000000000000e+00,1.199999999999999956e+00,-7.001310586929321289e-02,1.026996001601219177e-01
3.000000000000000000e+00,1.199999999999999956e+00,-6.316697597503662109e-02,1.005508378148078918e-01
3.000000000000000000e+00,1.199999999999999956e+00,-5.632084608078002930e-02,9.747444838285446167e-02
3.000000000000000000e+00,1.199999999999999956e+00,-4.947477579116821289e-02,9.622260928153991699e-02
3.000000000000000000e+00,1.199999999999999956e+00,-4.262870550155639648e-02,9.404431283473968506e-02
3.000000000000000000e+00,1.199999999999999956e+00,-3.578257560729980469e-02,8.970007300376892090e-02
3.000000000000000000e+00,1.199999999999999956e+00,-2.893644571304321289e-02,8.886246383190155029e-02
3.000000000000000000e+00,1.199999999999999956e+00,-2.209037542343139648e-02,8.718681335449218750e-02
3.000000000000000000e+00,1.199999999999999956e+00,-1.524430513381958008e-02,8.388718217611312866e-02
3.000000000000000000e+00,1.199999999999999956e+00,-8.398175239562988281e-03,8.214733749628067017e-02
3.000000000000000000e+00,1.199999999999999956e+00,-1.552045345306396484e-03,8.102978765964508057e-02
3.000000000000000000e+00,1.199999999999999956e+00,5.294024944305419922e-03,7.945413142442703247e-02
3.000000000000000000e+00,1.199999999999999956e+00,1.214009523391723633e-02,7.654782384634017944e-02
3.000000000000000000e+00,1.199999999999999956e+00,1.898622512817382812e-02,7.479093968868255615e-02
3.000000000000000000e+00,1.199999999999999956e+00,2.583235502243041992e-02,7.413919270038604736e-02
3.000000000000000000e+00,1.199999999999999956e+00,3.267842531204223633e-02,7.204805314540863037e-02
3.000000000000000000e+00,1.199999999999999956e+00,3.952449560165405273e-02,7.072804868221282959e-02
3.000000000000000000e+00,1.199999999999999956e+00,4.637062549591064453e-02,7.015921175479888916e-02
3.000000000000000000e+00,1.199999999999999956e+00,5.321675539016723633e-02,6.952867656946182251e-02
3.000000000000000000e+00,1.199999999999999956e+00,6.006282567977905273e-02,6.797876209020614624e-02
3.000000000000000000e+00,1.199999999999999956e+00,6.690895557403564453e-02,6.749776005744934082e-02
3.000000000000000000e+00,1.199999999999999956e+00,7.375508546829223633e-02,6.490756571292877197e-02
3.000000000000000000e+00,1.199999999999999956e+00,8.060115575790405273e-02,6.427162885665893555e-02
3.000000000000000000e+00,1.199999999999999956e+00,8.744722604751586914e-02,6.335139274597167969e-02
3.000000000000000000e+00,1.199999999999999956e+00,9.429335594177246094e-02,6.258692592382431030e-02
3.000000000000000000e+00,1.199999999999999956e+00,1.011394858360290527e-01,6.215181574225425720e-02
3.000000000000000000e+00,1.199999999999999956e+00,1.079855561256408691e-01,6.137852743268013000e-02
3.000000000000000000e+00,1.199999999999999956e+00,1.148316264152526855e-01,6.000616028904914856e-02
3.000000000000000000e+00,1.199999999999999956e+00,1.216777563095092773e-01,5.858222022652626038e-02
3.000000000000000000e+00,1.199999999999999956e+00,1.285238862037658691e-01,5.723856016993522644e-02
3.000000000000000000e+00,1.199999999999999956e+00,1.353699564933776855e-01,5.582631006836891174e-02
3.000000000000000000e+00,1.199999999999999956e+00,1.422160267829895020e-01,5.469775944948196411e-02
3.000000000000000000e+00,1.199999999999999956e+00,1.490621566772460938e-01,5.253041535615921021e-02
3.000000000000000000e+00,1.199999999999999956e+00,1.559082865715026855e-01,5.055960267782211304e-02
3.000000000000000000e+00,1.199999999999999956e+00,1.627543568611145020e-01,4.913124814629554749e-02
3.000000000000000000e+00,1.199999999999999956e+00,1.696004271507263184e-01,4.829775914549827576e-02
3.000000000000000000e+00,1.199999999999999956e+00,1.764465570449829102e-01,4.481629654765129089e-02
3.000000000000000000e+00,1.199999999999999956e+00,1.832926869392395020e-01,4.327674582600593567e-02
3.000000000000000000e+00,1.199999999999999956e+00,1.901387572288513184e-01,4.189775884151458740e-02
3.000000000000000000e+00,1.199999999999999956e+00,1.969848275184631348e-01,3.853600844740867615e-02
3.000000000000000000e+00,1.199999999999999956e+00,2.038309574127197266e-01,3.674139454960823059e-02
3.000000000000000000e+00,1.199999999999999956e+00,2.106770873069763184e-01,3.301616385579109192e-02
3.000000000000000000e+00,1.199999999999999956e+00,2.175231575965881348e-01,2.951704896986484528e-02
3.000000000000000000e+00,1.199999999999999956e+00,2.243692427873611450e-01,2.519304677844047546e-02
3.800000000000000266e+00,2.000000000000000000e+00,-1.478579521179199219e+00,6.488586664199829102e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.471585035324096680e+00,6.493847966194152832e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.464590668678283691e+00,6.488872766494750977e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.457596302032470703e+00,6.498042941093444824e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.450601816177368164e+00,6.487738490104675293e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.443607568740844727e+00,6.439291238784790039e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.436613082885742188e+00,6.433278322219848633e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.429618597030639648e+00,6.423738598823547363e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.422624349594116211e+00,6.385917067527770996e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.415629863739013672e+00,6.368553042411804199e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.408635497093200684e+00,6.346122622489929199e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.401641130447387695e+00,6.330814957618713379e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.394646644592285156e+00,6.314639449119567871e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.387652397155761719e+00,6.285300850868225098e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.380657911300659180e+00,6.255750656127929688e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.373663425445556641e+00,6.231738328933715820e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.366669178009033203e+00,6.210095286369323730e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.359674692153930664e+00,6.190744042396545410e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.352680325508117676e+00,6.167738437652587891e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.345685958862304688e+00,6.127645969390869141e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.338691473007202148e+00,6.110718250274658203e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.331697225570678711e+00,6.093736290931701660e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.324702739715576172e+00,6.069132685661315918e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.317708253860473633e+00,6.044579744338989258e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.310714006423950195e+00,6.012932658195495605e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.303719520568847656e+00,5.995658040046691895e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.296725153923034668e+00,5.938159227371215820e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.289730787277221680e+00,5.926061868667602539e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.282736301422119141e+00,5.911738276481628418e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.275742053985595703e+00,5.860974192619323730e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.268747568130493164e+00,5.828724503517150879e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.261753201484680176e+00,5.811124444007873535e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.254758834838867188e+00,5.791312456130981445e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.247764348983764648e+00,5.743771791458129883e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.240769982337951660e+00,5.728840827941894531e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.233775615692138672e+00,5.710466504096984863e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.226781129837036133e+00,5.667348504066467285e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.219786882400512695e+00,5.635870099067687988e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.212792396545410156e+00,5.616862177848815918e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.205798029899597168e+00,5.591738224029541016e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.198803663253784180e+00,5.553689599037170410e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.191809177398681641e+00,5.545099377632141113e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.184814810752868652e+00,5.497009158134460449e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.177820444107055664e+00,5.474455356597900391e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.170825958251953125e+00,5.458775758743286133e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.163831710815429688e+00,5.438089370727539062e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.156837224960327148e+00,5.400852560997009277e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.149842858314514160e+00,5.363055467605590820e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.142848491668701172e+00,5.335738658905029297e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.135854005813598633e+00,5.294600725173950195e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.128859758377075195e+00,5.274036526679992676e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.121865272521972656e+00,5.258846282958984375e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.114870905876159668e+00,5.230425000190734863e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.107876539230346680e+00,5.193012356758117676e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.100882053375244141e+00,5.170774459838867188e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.093887686729431152e+00,5.161938667297363281e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.086893320083618164e+00,5.128405094146728516e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.079898834228515625e+00,5.097826719284057617e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.072904586791992188e+00,5.040131211280822754e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.065910100936889648e+00,5.029765367507934570e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.058915734291076660e+00,5.015738606452941895e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.051921367645263672e+00,4.969793558120727539e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.044926881790161133e+00,4.956435263156890869e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.037932515144348145e+00,4.918885529041290283e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.030938148498535156e+00,4.903891384601593018e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.023943662643432617e+00,4.890635609626770020e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.016949415206909180e+00,4.850993156433105469e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.009954929351806641e+00,4.823738336563110352e-01
3.800000000000000266e+00,2.000000000000000000e+00,-1.002960562705993652e+00,4.775289297103881836e-01
3.800000000000000266e+00,2.000000000000000000e+00,-9.959661364555358887e-01,4.759738445281982422e-01
3.800000000000000266e+00,2.000000000000000000e+00,-9.889717698097229004e-01,4.720657765865325928e-01
3.800000000000000266e+00,2.000000000000000000e+00,-9.819773435592651367e-01,4.702690541744232178e-01
3.800000000000000266e+00,2.000000000000000000e+00,-9.749829769134521484e-01,4.666948914527893066e-01
3.800000000000000266e+00,2.000000000000000000e+00,-9.679886102676391602e-01,4.640086591243743896e-01
3.800000000000000266e+00,2.000000000000000000e+00,-9.609941840171813965e-01,4.610886573791503906e-01
3.800000000000000266e+00,2.000000000000000000e+00,-9.539997577667236328e-01,4.592050611972808838e-01
3.800000000000000266e+00,2.000000000000000000e+00,-9.470053911209106445e-01,4.575990438461303711e-01
3.800000000000000266e+00,2.000000000000000000e+00,-9.400110244750976562e-01,4.534767270088195801e-01
3.800000000000000266e+00,2.000000000000000000e+00,-9.330165982246398926e-01,4.509949982166290283e-01
3.800000000000000266e+00,2.000000000000000000e+00,-9.260221719741821289e-01,4.460314810276031494e-01
3.800000000000000266e+00,2.000000000000000000e+00,-9.190278053283691406e-01,4.439738392829895020e-01
3.800000000000000266e+00,2.000000000000000000e+00,-9.120334386825561523e-01,4.413942992687225342e-01
3.800000000000000266e+00,2.000000000000000000e+00,-9.050390124320983887e-01,4.388493299484252930e-01
3.800000000000000266e+00,2.000000000000000000e+00,-8.980445861816406250e-01,4.356126189231872559e-01
3.800000000000000266e+00,2.000000000000000000e+00,-8.910502195358276367e-01,4.326135218143463135e-01
3.800000000000000266e+00,2.000000000000000000e+00,-8.840558528900146484e-01,4.311738610267639160e-01
3.800000000000000266e+00,2.000000000000000000e+00,-8.770614266395568848e-01,4.280226826667785645e-01
3.800000000000000266e+00,2.000000000000000000e+00,-8.700670003890991211e-01,4.247738420963287354e-01
3.800000000000000266e+00,2.000000000000000000e+00,-8.630726337432861328e-01,4.222731292247772217e-01
3.800000000000000266e+00,2.000000000000000000e+00,-8.560782670974731445e-01,4.198995232582092285e-01
3.800000000000000266e+00,2.000000000000000000e+00,-8.490838408470153809e-01,4.142022430896759033e-01
3.800000000000000266e+00,2.000000000000000000e+00,-8.420894145965576172e-01,4.119738340377807617e-01
3.800000000000000266e+00,2.000000000000000000e+00,-8.350950479507446289e-01,4.090453684329986572e-01
3.800000000000000266e+00,2.000000000000000000e+00,-8.281006813049316406e-01,4.074195325374603271e-01
3.800000000000000266e+00,2.000000000000000000e+00,-8.211062550544738770e-01,4.055738449096679688e-01
3.800000000000000266e+00,2.000000000000000000e+00,-8.141118884086608887e-01,4.014877974987030029e-01
3.800000000000000266e+00,2.000000000000000000e+00,-8.071174621582031250e-01,4.004253447055816650e-01
3.800000000000000266e+00,2.000000000000000000e+00,-8.001230955123901367e-01,3.966297805309295654e-01
3.800000000000000266e+00,2.000000000000000000e+00,-7.931287288665771484e-01,3.942739665508270264e-01
3.800000000000000266e+00,2.000000000000000000e+00,-7.861343026161193848e-01,3.926006257534027100e-01
3.800000000000000266e+00,2.000000000000000000e+00,-7.791398763656616211e-01,3.896370530128479004e-01
3.800000000000000266e+00,2.000000000000000000e+00,-7.721455097198486328e-01,3.835672140121459961e-01
3.800000000000000266e+00,2.000000000000000000e+00,-7.651511430740356445e-01,3.823095858097076416e-01
3.800000000000000266e+00,2.000000000000000000e+00,-7.581567168235778809e-01,3.799738585948944092e-01
3.800000000000000266e+00,2.000000000000000000e+00,-7.511622905731201172e-01,3.753599822521209717e-01
3.800000000000000266e+00,2.000000000000000000e+00,-7.441679239273071289e-01,3.743815720081329346e-01
3.800000000000000266e+00,2.000000000000000000e+00,-7.371735572814941406e-01,3.715320825576782227e-01
3.800000000000000266e+00,2.000000000000000000e+00,-7.301791310310363770e-01,3.681735694408416748e-01
3.800000000000000266e+00,2.000000000000000000e+00,-7.231847047805786133e-01,3.647776842117309570e-01
3.800000000000000266e+00,2.000000000000000000e+00,-7.161903381347656250e-01,3.634831905364990234e-01
3.800000000000000266e+00,2.000000000000000000e+00,-7.091959714889526367e-01,3.612426817417144775e-01
3.800000000000000266e+00,2.000000000000000000e+00,-7.022015452384948730e-01,3.553245961666107178e-01
3.800000000000000266e+00,2.000000000000000000e+00,-6.952071189880371094e-01,3.543738424777984619e-01
3.800000000000000266e+00,2.000000000000000000e+00,-6.882127523422241211e-01,3.510366678237915039e-01
3.800000000000000266e+00,2.000000000000000000e+00,-6.812183856964111328e-01,3.490432798862457275e-01
3.800000000000000266e+00,2.000000000000000000e+00,-6.742239594459533691e-01,3.442283272743225098e-01
3.800000000000000266e+00,2.000000000000000000e+00,-6.672295331954956055e-01,3.424779176712036133e-01
3.800000000000000266e+00,2.000000000000000000e+00,-6.602351665496826172e-01,3.407367169857025146e-01
3.800000000000000266e+00,2.000000000000000000e+00,-6.532407999038696289e-01,3.381787538528442383e-01
3.800000000000000266e+00,2.000000000000000000e+00,-6.462463736534118652e-01,3.351738452911376953e-01
3.800000000000000266e+00,2.000000000000000000e+00,-6.392519474029541016e-01,3.312337398529052734e-01
3.800000000000000266e+00,2.000000000000000000e+00,-6.322575807571411133e-01,3.295609951019287109e-01
3.800000000000000266e+00,2.000000000000000000e+00,-6.252632141113281250e-01,3.242066800594329834e-01
3.800000000000000266e+00,2.000000000000000000e+00,-6.182687878608703613e-01,3.230373263359069824e-01
3.800000000000000266e+00,2.000000000000000000e+00,-6.112743616104125977e-01,3.186103701591491699e-01
3.800000000000000266e+00,2.000000000000000000e+00,-6.042799949645996094e-01,3.165688514709472656e-01
3.800000000000000266e+00,2.000000000000000000e+00,-5.972856283187866211e-01,3.134471774101257324e-01
3.800000000000000266e+00,2.000000000000000000e+00,-5.902912020683288574e-01,3.112163543701171875e-01
3.800000000000000266e+00,2.000000000000000000e+00,-5.832968354225158691e-01,3.095738589763641357e-01
3.800000000000000266e+00,2.000000000000000000e+00,-5.763024091720581055e-01,3.056075274944305420e-01
3.800000000000000266e+00,2.000000000000000000e+00,-5.693080425262451172e-01,3.031738400459289551e-01
3.800000000000000266e+00,2.000000000000000000e+00,-5.623136758804321289e-01,3.004344403743743896e-01
3.800000000000000266e+00,2.000000000000000000e+00,-5.553192496299743652e-01,2.969485819339752197e-01
3.800000000000000266e+00,2.000000000000000000e+00,-5.483248233795166016e-01,2.931251227855682373e-01
3.800000000000000266e+00,2.000000000000000000e+00,-5.413304567337036133e-01,2.903738617897033691e-01
3.800000000000000266e+00,2.000000000000000000e+00,-5.343360900878906250e-01,2.867970764636993408e-01
3.800000000000000266e+00,2.000000000000000000e+00,-5.273416638374328613e-01,2.859975099563598633e-01
3.800000000000000266e+00,2.000000000000000000e+00,-5.203472375869750977e-01,2.839738428592681885e-01
